codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00961,00956,00960,00959,00951,00954,00958,00955,00953,00952,00957,00962
01,002,COMUNA 02,00020,000553,0,0,7,187,14,5,0,12,8,0,11,0,0,1,0
01,002,COMUNA 02,00020,000571,0,0,7,187,33,1,0,6,11,0,5,0,1,0,0
01,002,COMUNA 02,00020,000577,0,0,14,187,26,5,3,9,10,0,8,1,1,0,0
01,002,COMUNA 02,00020,000578,0,0,9,187,33,6,2,10,6,0,4,1,0,0,0
01,002,COMUNA 02,00023,000728,0,0,4,187,36,5,1,12,5,0,9,1,1,0,0
01,002,COMUNA 02,00024,000738,0,0,10,187,30,7,3,21,3,0,7,1,2,1,0
01,002,COMUNA 02,00025,000801,0,0,2,187,20,4,1,9,11,0,5,0,1,0,0
01,013,COMUNA 13,00138,005958,0,0,6,187,47,12,1,18,4,0,13,0,2,1,0
01,013,COMUNA 13,00141,006109,0,0,8,187,21,15,2,20,2,0,1,0,2,0,1
01,013,COMUNA 13,00141,006119,0,0,6,187,32,3,2,8,2,0,5,0,3,0,0
01,014,COMUNA 14,00148,006481,0,0,8,187,31,10,3,14,3,0,8,1,1,0,0
01,014,COMUNA 14,00149,006504,0,0,11,187,19,2,2,16,3,0,6,0,0,0,0
01,014,COMUNA 14,00150,006540,0,0,5,187,40,6,1,8,9,0,5,0,0,0,0
01,014,COMUNA 14,00150,006545,0,0,7,187,35,3,1,14,5,0,7,0,4,0,0
01,014,COMUNA 14,00150,006606,0,0,9,187,32,3,2,14,2,0,12,0,1,0,0
01,001,COMUNA 01,00003,000067,0,0,6,186,29,9,5,14,5,0,10,0,1,0,0
01,001,COMUNA 01,00005,000117,0,0,18,186,21,6,4,6,14,0,7,0,1,0,0
01,001,COMUNA 01,00005,000130,0,0,9,186,22,8,4,7,14,0,15,0,0,0,0
01,013,COMUNA 13,00141,006087,0,0,6,186,40,4,0,14,2,0,6,0,0,0,0
01,013,COMUNA 13,00141,006131,0,0,11,186,31,7,0,14,7,1,10,1,2,0,0
01,014,COMUNA 14,00147,006402,0,0,3,186,41,8,2,15,1,0,12,0,3,0,0
01,014,COMUNA 14,00148,006463,0,0,17,186,35,2,0,10,0,0,7,0,3,0,0
01,014,COMUNA 14,00150,006552,0,0,3,186,29,7,0,16,0,1,9,0,1,0,0
01,001,COMUNA 01,00005,000110,0,0,8,185,20,4,2,9,6,0,5,0,0,0,0
01,001,COMUNA 01,00005,000112,0,0,7,185,31,5,2,10,15,0,6,1,4,0,0
01,001,COMUNA 01,00005,000128,0,0,5,185,28,4,2,6,13,0,4,0,0,1,1
01,002,COMUNA 02,00020,000556,0,0,7,185,17,6,2,5,15,0,4,0,0,0,0
01,002,COMUNA 02,00025,000775,0,0,11,185,24,6,0,8,12,0,4,1,0,2,1
01,002,COMUNA 02,00025,000778,0,0,12,185,24,2,4,14,15,0,6,0,3,0,0
01,011,COMUNA 11,00121,005095,0,0,13,185,54,5,4,11,1,0,7,0,0,0,0
01,013,COMUNA 13,00141,006115,0,0,3,185,23,4,3,9,6,1,7,0,3,0,0
01,013,COMUNA 13,00142,006176,0,0,4,185,43,9,4,14,6,0,1,0,0,1,0
01,014,COMUNA 14,00148,006433,0,0,6,185,49,5,0,6,1,0,5,1,3,1,0
01,014,COMUNA 14,00148,006487,0,0,5,185,43,3,0,10,4,0,12,0,0,0,0
01,001,COMUNA 01,00005,000109,0,0,4,184,12,5,2,11,11,0,11,1,1,0,0
01,001,COMUNA 01,00005,000140,0,0,5,184,34,6,2,11,10,1,5,0,0,0,1
01,002,COMUNA 02,00022,000650,0,0,14,184,44,4,1,10,5,0,5,0,1,0,0
01,002,COMUNA 02,00024,000737,0,0,7,184,25,7,2,9,13,0,6,1,1,1,0
01,013,COMUNA 13,00141,006075,0,0,8,184,22,2,2,17,3,0,9,0,2,0,0
01,014,COMUNA 14,00147,006368,0,0,14,184,29,12,3,16,2,0,7,0,1,1,0
01,014,COMUNA 14,00149,006539,0,0,8,184,24,12,4,10,9,0,6,1,0,0,0
01,014,COMUNA 14,00150,006555,0,0,8,184,40,8,1,12,0,0,7,0,1,0,0
01,014,COMUNA 14,00150,006572,0,0,6,184,33,10,1,12,5,0,6,0,1,0,0
01,002,COMUNA 02,00025,000769,0,0,8,183,26,7,4,10,12,0,10,0,3,1,0
01,002,COMUNA 02,00025,000804,0,0,4,183,33,4,4,8,13,0,7,1,2,0,0
01,002,COMUNA 02,00025,000811,0,0,7,183,26,5,0,12,10,0,8,1,1,0,0
01,013,COMUNA 13,00137,005898,0,0,6,183,30,16,3,12,4,0,3,2,2,0,0
01,013,COMUNA 13,00138,005987,0,0,9,183,43,11,1,13,2,0,6,1,1,1,0
01,013,COMUNA 13,00141,006092,0,0,6,183,26,5,2,12,4,0,8,0,1,0,0
01,013,COMUNA 13,00141,006107,0,0,9,183,33,5,2,10,0,0,7,0,2,0,0
01,013,COMUNA 13,00141,006118,0,0,7,183,42,10,1,8,4,0,6,0,1,0,0
01,013,COMUNA 13,00141,006135,0,0,8,183,31,4,2,17,1,0,8,0,2,0,0
01,013,COMUNA 13,00141,006143,0,0,2,183,31,9,5,16,4,0,7,1,0,0,0
01,014,COMUNA 14,00147,006364,0,0,10,183,21,8,2,20,7,0,14,0,1,1,0
01,014,COMUNA 14,00147,006383,0,0,4,183,36,5,1,17,1,0,8,2,2,1,0
01,014,COMUNA 14,00147,006385,0,0,5,183,39,8,1,23,4,0,6,0,0,0,0
01,014,COMUNA 14,00149,006510,0,0,5,183,23,2,1,5,6,0,4,0,0,0,0
01,014,COMUNA 14,00149,006519,0,0,7,183,20,8,1,10,3,0,9,1,3,0,0
01,014,COMUNA 14,00149,006523,0,0,10,183,15,3,2,16,9,0,9,0,1,0,0
01,014,COMUNA 14,00149,006531,0,0,9,183,26,4,0,10,4,0,12,0,0,0,0
01,014,COMUNA 14,00150,006576,0,0,6,183,32,7,0,11,2,0,11,0,2,1,0
01,014,COMUNA 14,00150,006577,0,0,3,183,33,5,0,6,2,0,5,2,0,0,0
01,014,COMUNA 14,00150,006580,0,0,6,183,35,6,1,12,7,0,3,0,3,0,0
01,001,COMUNA 01,00003,000065,0,0,7,182,36,2,1,10,1,0,7,0,1,1,0
01,001,COMUNA 01,00006,000165,0,0,5,182,32,8,0,12,9,0,6,1,0,0,0
01,002,COMUNA 02,00020,000574,0,0,6,182,18,1,2,8,15,0,6,0,1,0,0
01,002,COMUNA 02,00020,000583,0,0,7,182,17,7,1,8,12,1,7,1,2,0,0
01,002,COMUNA 02,00024,000735,0,0,3,182,41,5,2,13,18,0,5,1,1,0,0
01,002,COMUNA 02,00024,000755,0,0,8,182,35,8,3,12,7,1,13,1,4,0,0
01,013,COMUNA 13,00141,006074,0,0,11,182,29,11,3,8,7,1,6,0,1,0,0
01,013,COMUNA 13,00141,006112,0,0,10,182,31,4,2,15,1,0,10,0,0,0,0
01,013,COMUNA 13,00141,006141,0,0,5,182,30,10,2,13,6,0,6,1,2,0,0
01,014,COMUNA 14,00147,006405,0,0,5,182,44,5,1,15,3,0,4,0,1,1,0
01,014,COMUNA 14,00148,006443,0,0,9,182,29,11,2,16,1,0,4,0,2,1,0
01,014,COMUNA 14,00148,006457,0,0,6,182,22,6,2,15,3,1,7,0,4,0,0
01,014,COMUNA 14,00150,006594,0,0,9,182,34,8,2,9,5,0,9,0,3,1,0
01,014,COMUNA 14,00150,006616,0,0,4,182,31,4,1,12,1,0,7,0,3,1,0
01,001,COMUNA 01,00005,000129,0,0,3,181,26,3,1,8,7,1,7,0,0,0,0
01,001,COMUNA 01,00005,000147,0,0,5,181,25,5,0,5,18,0,10,0,1,0,0
01,002,COMUNA 02,00020,000554,0,0,12,181,16,4,1,12,12,0,8,0,0,0,0
01,002,COMUNA 02,00020,000563,0,0,7,181,28,4,1,6,10,0,8,1,0,1,0
01,002,COMUNA 02,00020,000565,0,0,9,181,24,7,0,6,15,0,11,1,0,0,0
01,002,COMUNA 02,00020,000575,0,0,8,181,31,4,1,7,13,0,4,0,0,0,0
01,002,COMUNA 02,00023,000719,0,0,15,181,37,5,1,15,9,0,4,0,2,0,0
01,002,COMUNA 02,00024,000747,0,0,5,181,28,4,3,13,7,0,9,2,2,0,0
01,002,COMUNA 02,00025,000766,0,0,4,181,35,9,1,12,11,0,10,0,0,0,0
01,013,COMUNA 13,00142,006146,0,0,1,181,43,11,2,17,2,0,9,0,3,0,1
01,013,COMUNA 13,00143,006205,0,0,6,181,35,9,8,16,4,0,13,0,0,1,0
01,014,COMUNA 14,00147,006361,0,0,10,181,43,6,4,18,4,0,6,0,0,0,0
01,014,COMUNA 14,00149,006526,0,0,3,181,22,0,0,16,2,0,14,0,0,0,0
01,014,COMUNA 14,00151,006673,0,0,8,181,37,8,4,7,5,1,7,0,4,0,0
01,001,COMUNA 01,00003,000073,0,0,2,180,32,6,0,8,1,0,6,0,1,0,0
01,001,COMUNA 01,00005,000113,0,0,5,180,32,5,2,12,6,1,7,0,0,0,1
01,001,COMUNA 01,00005,000114,0,0,8,180,39,4,1,8,8,0,2,0,0,0,0
01,001,COMUNA 01,00005,000119,0,0,9,180,32,1,2,8,4,0,7,0,1,0,1
01,001,COMUNA 01,00005,000121,0,0,15,180,15,4,3,8,13,0,10,0,0,0,0
01,002,COMUNA 02,00019,000548,0,0,4,180,21,3,1,3,7,0,6,1,0,1,0
01,002,COMUNA 02,00024,000732,0,0,5,180,32,2,4,9,16,1,4,0,1,0,0
01,002,COMUNA 02,00025,000771,0,0,11,180,29,6,0,16,7,0,6,1,1,0,0
01,002,COMUNA 02,00025,000791,0,0,7,180,36,10,0,7,11,0,8,1,0,0,0
01,002,COMUNA 02,00025,000799,0,0,6,180,33,4,2,12,10,0,7,0,0,0,0
01,002,COMUNA 02,00025,000812,0,0,9,180,23,6,1,10,19,0,8,0,1,2,0
01,004,COMUNA 04,00046,001532,0,0,38,37,180,7,1,9,1,0,3,0,1,1,1
01,013,COMUNA 13,00138,005961,0,0,7,180,42,11,6,13,0,0,10,1,4,0,0
01,013,COMUNA 13,00142,006187,0,0,12,180,42,9,1,12,1,0,9,0,1,0,0
01,013,COMUNA 13,00143,006201,0,0,7,180,34,10,2,15,4,1,6,0,4,0,0
01,014,COMUNA 14,00147,006410,0,0,16,180,28,6,3,19,5,1,10,1,0,1,0
01,014,COMUNA 14,00147,006414,0,0,8,180,37,9,5,7,2,1,5,1,3,0,1
01,014,COMUNA 14,00148,006462,0,0,11,180,46,10,1,7,3,0,4,0,1,0,0
01,014,COMUNA 14,00150,006598,0,0,8,180,42,7,2,6,1,0,11,0,2,0,0
01,014,COMUNA 14,00150,006599,0,0,12,180,29,9,3,12,0,0,7,2,1,3,0
01,014,COMUNA 14,00151,006624,0,0,8,180,30,7,1,9,5,0,6,0,1,0,0
01,014,COMUNA 14,00151,006632,0,0,5,180,34,9,3,14,2,0,8,0,1,0,0
01,014,COMUNA 14,00151,006654,0,0,6,180,27,7,2,10,5,0,7,0,2,0,1
01,001,COMUNA 01,00003,000068,0,0,9,179,33,3,0,9,0,1,6,0,1,0,0
01,001,COMUNA 01,00003,000072,0,0,3,179,21,4,1,14,0,0,9,0,1,0,0
01,002,COMUNA 02,00022,000640,0,0,10,179,37,9,2,15,3,1,7,0,3,0,0
01,002,COMUNA 02,00023,000707,0,0,6,179,42,8,4,11,21,0,4,1,0,0,0
01,002,COMUNA 02,00025,000774,0,0,7,179,38,9,4,6,11,0,5,0,0,0,0
01,004,COMUNA 04,00046,001517,0,0,49,26,179,5,0,3,2,1,1,1,0,1,0
01,013,COMUNA 13,00138,005956,0,0,1,179,47,9,5,16,1,0,7,1,3,3,0
01,013,COMUNA 13,00138,005978,0,0,12,179,42,6,2,14,2,0,6,0,3,0,0
01,013,COMUNA 13,00140,006031,0,0,8,179,53,17,4,13,2,0,5,1,0,0,0
01,013,COMUNA 13,00141,006106,0,0,6,179,26,8,1,9,1,0,11,0,1,0,0
01,013,COMUNA 13,00141,006130,0,0,8,179,27,4,5,12,5,0,4,0,0,0,0
01,013,COMUNA 13,00143,006203,0,0,6,179,41,9,2,9,4,0,6,0,4,0,0
01,014,COMUNA 14,00147,006365,0,0,9,179,50,13,0,8,5,1,12,0,2,0,0
01,014,COMUNA 14,00147,006384,0,0,7,179,36,9,6,15,3,0,8,0,3,1,0
01,014,COMUNA 14,00147,006390,0,0,13,179,27,7,2,22,1,0,10,1,2,0,1
01,014,COMUNA 14,00148,006452,0,0,12,179,36,4,4,14,5,0,7,0,1,0,0
01,014,COMUNA 14,00148,006483,0,0,5,179,45,5,3,14,3,0,7,1,2,0,0
01,014,COMUNA 14,00149,006525,0,0,5,179,27,5,2,7,2,0,7,0,2,1,0
01,014,COMUNA 14,00150,006553,0,0,1,179,49,8,3,14,4,0,7,1,6,0,0
01,014,COMUNA 14,00150,006556,0,0,10,179,30,11,2,13,2,0,11,1,0,1,0
01,014,COMUNA 14,00150,006558,0,0,6,179,35,5,2,19,4,0,10,0,0,0,0
01,014,COMUNA 14,00150,006569,0,0,3,179,32,7,3,17,2,0,12,1,1,1,0
01,001,COMUNA 01,00003,000062,0,0,4,178,41,5,2,11,0,0,12,0,1,0,0
01,001,COMUNA 01,00005,000108,0,0,8,178,21,5,1,3,13,0,8,2,0,1,0
01,001,COMUNA 01,00005,000132,0,0,7,178,18,2,2,11,14,0,2,2,0,0,0
01,002,COMUNA 02,00020,000580,0,0,9,178,17,6,0,8,10,1,10,2,3,0,0
01,002,COMUNA 02,00022,000689,0,0,6,178,45,6,1,14,3,0,7,0,2,1,0
01,002,COMUNA 02,00023,000703,0,0,4,178,42,7,3,9,14,0,6,0,0,0,0
01,002,COMUNA 02,00023,000713,0,0,6,178,28,7,3,13,14,0,10,1,3,0,0
01,002,COMUNA 02,00024,000746,0,0,6,178,32,6,2,11,13,0,14,0,0,0,0
01,002,COMUNA 02,00024,000753,0,0,2,178,37,3,0,10,12,0,11,0,0,0,0
01,002,COMUNA 02,00024,000764,0,0,10,178,36,7,6,7,12,0,8,0,1,0,0
01,013,COMUNA 13,00138,005970,0,0,10,178,39,9,3,17,1,0,9,0,0,0,0
01,013,COMUNA 13,00141,006111,0,0,10,178,34,7,4,18,5,0,7,1,2,2,0
01,014,COMUNA 14,00149,006528,0,0,11,178,36,5,0,8,10,0,8,0,1,0,0
01,014,COMUNA 14,00150,006582,0,0,3,178,45,8,2,14,3,1,11,1,1,0,1
01,014,COMUNA 14,00150,006592,0,0,8,178,29,9,3,20,2,1,10,0,0,0,0
01,001,COMUNA 01,00005,000120,0,0,7,177,21,4,0,5,10,0,10,1,2,0,0
01,001,COMUNA 01,00005,000142,0,0,9,177,20,4,2,8,16,0,11,0,1,0,0
01,001,COMUNA 01,00006,000149,0,0,9,177,32,3,3,11,13,0,7,1,2,0,1
01,002,COMUNA 02,00020,000559,0,0,6,177,26,8,1,15,4,1,9,0,0,1,0
01,002,COMUNA 02,00020,000568,0,0,8,177,24,4,0,13,10,0,5,0,0,0,0
01,002,COMUNA 02,00022,000676,0,0,5,177,38,5,3,19,11,0,7,1,0,1,0
01,002,COMUNA 02,00023,000722,0,0,8,177,39,9,4,14,7,0,5,0,2,0,0
01,002,COMUNA 02,00025,000809,0,0,6,177,32,10,3,9,11,1,13,1,2,3,0
01,002,COMUNA 02,00025,000810,0,0,8,177,30,4,0,16,11,0,9,0,0,0,0
01,011,COMUNA 11,00121,005101,0,0,10,177,57,4,3,17,1,0,8,1,2,1,0
01,013,COMUNA 13,00134,005767,0,0,12,177,52,6,5,13,4,0,7,0,1,0,0
01,013,COMUNA 13,00137,005944,0,0,6,177,43,7,3,12,1,0,12,1,2,0,0
01,013,COMUNA 13,00141,006108,0,0,11,177,22,8,1,13,4,0,10,1,1,0,0
01,013,COMUNA 13,00141,006140,0,0,7,177,39,6,1,7,3,0,10,0,1,0,1
01,013,COMUNA 13,00146,006334,0,0,6,177,47,6,4,18,0,0,12,0,2,1,0
01,014,COMUNA 14,00148,006435,0,0,9,177,34,9,0,14,1,0,8,0,4,0,1
01,014,COMUNA 14,00148,006437,0,0,5,177,48,3,4,15,1,0,8,0,3,1,0
01,014,COMUNA 14,00149,006524,0,0,6,177,26,2,1,3,3,0,3,0,0,0,0
01,014,COMUNA 14,00150,006560,0,0,16,177,38,8,5,16,4,0,7,0,3,0,0
01,014,COMUNA 14,00150,006578,0,0,6,177,27,2,1,12,0,0,9,0,2,0,0
01,014,COMUNA 14,00150,006586,0,0,9,177,43,4,0,9,3,0,9,1,0,0,0
01,014,COMUNA 14,00150,006608,0,0,10,177,38,7,3,10,3,0,7,0,1,0,0
