codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,01290,01285,01289,01280,01284,01288,01283,01281,01291,01286,01282,01287
01,001,COMUNA 01,00006,000170,0,0,3,152,43,3,15,5,3,11,1,0,0,0,1
01,002,COMUNA 02,00021,000590,0,0,7,152,59,12,12,4,5,1,4,0,0,0,1
01,002,COMUNA 02,00021,000631,0,0,9,152,37,6,20,17,3,4,2,1,0,0,0
01,002,COMUNA 02,00022,000643,0,0,12,152,48,4,18,19,2,4,4,0,0,1,0
01,002,COMUNA 02,00022,000671,0,0,12,152,44,8,16,4,2,12,1,1,0,1,0
01,002,COMUNA 02,00022,000674,0,0,8,152,54,5,20,8,2,2,2,0,1,1,0
01,002,COMUNA 02,00022,000686,0,0,1,152,47,9,13,11,2,2,0,0,0,1,0
01,002,COMUNA 02,00024,000739,0,0,9,152,28,3,14,13,0,16,2,1,0,0,3
01,002,COMUNA 02,00027,000871,0,0,7,152,61,13,11,3,2,2,1,1,0,0,1
01,004,COMUNA 04,00046,001555,0,0,23,33,152,8,11,1,2,2,0,1,3,0,0
01,005,COMUNA 05,00060,002072,0,0,6,152,73,5,19,9,3,0,5,1,0,1,0
01,006,COMUNA 06,00068,002520,0,0,7,152,80,10,22,6,2,5,3,0,1,0,1
01,006,COMUNA 06,00068,002530,0,0,5,152,69,9,23,4,4,1,4,0,0,1,0
01,006,COMUNA 06,00068,002536,0,0,3,152,69,7,26,8,5,0,7,0,0,1,1
01,006,COMUNA 06,00073,002809,0,0,7,152,79,10,18,13,1,1,3,0,0,2,0
01,007,COMUNA 07,00082,003212,0,0,6,152,56,5,25,15,5,1,2,0,0,1,0
01,008,COMUNA 08,00086,003448,0,0,19,53,152,9,14,5,3,1,3,1,1,2,0
01,009,COMUNA 09,00090,003801,0,0,25,60,152,7,4,8,3,4,2,1,0,0,0
01,009,COMUNA 09,00090,003817,0,0,3,59,152,11,13,5,2,3,2,1,0,2,3
01,011,COMUNA 11,00118,004949,0,0,2,152,72,14,23,4,4,5,1,0,1,1,0
01,011,COMUNA 11,00119,005004,0,0,6,152,72,8,28,15,1,6,4,0,0,0,0
01,011,COMUNA 11,00119,005038,0,0,2,152,66,13,19,7,3,5,3,1,0,2,0
01,011,COMUNA 11,00121,005098,0,0,14,152,65,5,22,11,2,1,1,0,0,1,1
01,012,COMUNA 12,00126,005358,0,0,8,152,72,8,28,8,1,1,4,0,1,0,0
01,012,COMUNA 12,00126,005367,0,0,11,152,67,12,20,5,6,5,1,0,2,1,0
01,012,COMUNA 12,00126,005384,0,0,6,152,81,7,16,12,5,2,0,0,0,1,0
01,012,COMUNA 12,00129,005537,0,0,11,152,74,16,17,11,1,0,0,0,0,0,0
01,013,COMUNA 13,00133,005733,0,0,5,152,52,6,18,6,2,2,1,0,0,0,0
01,013,COMUNA 13,00133,005735,0,0,3,152,51,12,24,4,1,0,2,0,0,1,0
01,013,COMUNA 13,00133,005738,0,0,4,152,54,10,15,12,3,2,5,0,1,1,0
01,013,COMUNA 13,00134,005756,0,0,9,152,59,10,14,8,3,0,5,0,0,0,0
01,013,COMUNA 13,00134,005768,0,0,4,152,70,4,16,9,5,2,0,0,1,1,0
01,013,COMUNA 13,00136,005845,0,0,6,152,52,11,22,11,3,6,2,0,1,1,0
01,013,COMUNA 13,00137,005892,0,0,8,152,60,12,20,14,1,1,2,0,0,0,0
01,013,COMUNA 13,00137,005899,0,0,0,152,54,13,16,12,4,5,5,0,0,1,0
01,013,COMUNA 13,00137,005910,0,0,8,152,52,6,28,7,3,0,1,0,1,0,0
01,013,COMUNA 13,00138,005952,0,0,14,152,58,12,15,0,2,0,2,0,1,0,0
01,013,COMUNA 13,00138,005966,0,0,8,152,58,12,22,0,1,1,0,0,0,0,0
01,013,COMUNA 13,00138,006002,0,0,13,152,58,5,19,8,2,0,2,0,0,0,0
01,013,COMUNA 13,00140,006038,0,0,13,152,47,6,9,0,2,7,3,0,0,2,1
01,013,COMUNA 13,00142,006167,0,0,8,152,35,14,10,8,2,2,5,0,0,0,0
01,013,COMUNA 13,00146,006359,0,0,12,152,48,7,18,12,1,1,2,0,1,0,0
01,014,COMUNA 14,00147,006412,0,0,8,152,60,4,18,12,2,4,1,0,4,0,1
01,014,COMUNA 14,00148,006467,0,0,6,152,49,8,17,3,1,1,0,0,0,0,0
01,014,COMUNA 14,00151,006620,0,0,13,152,36,11,10,12,4,4,4,0,0,0,0
01,014,COMUNA 14,00152,006733,0,0,5,152,56,5,27,5,2,0,1,0,1,1,1
01,014,COMUNA 14,00152,006744,0,0,8,152,55,8,13,3,6,1,3,0,1,1,0
01,001,COMUNA 01,00005,000122,0,0,9,151,45,3,11,13,0,11,2,0,0,3,0
01,002,COMUNA 02,00021,000587,0,0,13,151,51,12,9,11,1,5,0,0,1,0,0
01,002,COMUNA 02,00021,000615,0,0,17,151,56,4,14,6,2,4,1,0,0,0,0
01,002,COMUNA 02,00022,000656,0,0,3,151,72,10,20,7,0,0,3,0,0,0,0
01,002,COMUNA 02,00023,000715,0,0,7,151,33,10,13,8,5,20,1,0,1,0,0
01,002,COMUNA 02,00023,000723,0,0,11,151,44,13,8,7,2,9,0,0,0,0,0
01,002,COMUNA 02,00026,000833,0,0,9,151,47,7,17,5,2,10,0,0,0,0,0
01,004,COMUNA 04,00046,001543,0,0,33,27,151,8,11,6,0,4,0,0,0,0,0
01,004,COMUNA 04,00050,001695,0,0,11,151,69,6,23,10,8,0,1,0,1,1,0
01,006,COMUNA 06,00068,002471,0,0,4,151,63,8,23,6,2,1,2,0,0,0,1
01,006,COMUNA 06,00068,002504,0,0,12,151,68,6,27,8,2,2,2,1,0,0,0
01,006,COMUNA 06,00068,002529,0,0,8,151,71,9,15,10,7,0,1,0,0,2,0
01,006,COMUNA 06,00070,002627,0,0,5,151,65,12,22,7,3,0,2,0,0,0,0
01,006,COMUNA 06,00073,002808,0,0,5,151,73,13,25,13,4,1,5,0,0,1,0
01,008,COMUNA 08,00086,003388,0,0,26,52,151,10,15,5,1,2,0,1,0,1,0
01,008,COMUNA 08,00086,003419,0,0,4,53,151,10,18,5,1,2,4,1,0,1,0
01,008,COMUNA 08,00086,003437,0,0,12,58,151,14,12,2,1,0,1,0,3,0,0
01,008,COMUNA 08,00086,003439,0,0,14,71,151,10,11,5,2,0,4,2,1,2,2
01,008,COMUNA 08,00086,003441,0,0,17,60,151,2,21,7,2,0,1,1,2,0,0
01,008,COMUNA 08,00086,003451,0,0,17,59,151,7,16,7,4,0,2,0,3,0,0
01,009,COMUNA 09,00090,003819,0,0,18,46,151,7,13,7,1,2,0,0,0,0,0
01,011,COMUNA 11,00118,004979,0,0,10,151,74,6,19,8,5,4,4,0,0,1,0
01,011,COMUNA 11,00120,005059,0,0,9,151,66,16,22,8,2,0,0,1,0,0,0
01,012,COMUNA 12,00126,005360,0,0,16,151,64,18,19,9,6,1,3,0,0,1,0
01,012,COMUNA 12,00126,005364,0,0,11,151,60,10,22,14,6,1,2,0,1,2,0
01,012,COMUNA 12,00126,005375,0,0,12,151,68,12,18,6,4,3,1,0,0,0,0
01,012,COMUNA 12,00126,005394,0,0,9,151,64,9,24,5,5,1,1,0,1,1,0
01,012,COMUNA 12,00127,005410,0,0,7,151,90,15,21,8,4,0,1,0,1,0,0
01,012,COMUNA 12,00128,005509,0,0,9,151,74,17,20,8,1,0,1,0,1,0,0
01,012,COMUNA 12,00129,005545,0,0,2,151,83,8,20,7,4,1,2,0,2,1,0
01,012,COMUNA 12,00132,005692,0,0,10,151,64,15,22,15,4,1,0,1,1,0,0
01,013,COMUNA 13,00134,005762,0,0,19,151,51,9,18,11,0,0,2,0,0,0,0
01,013,COMUNA 13,00134,005773,0,0,15,151,59,8,21,12,1,0,5,0,1,0,0
01,013,COMUNA 13,00135,005801,0,0,13,151,64,10,18,8,1,4,1,1,0,1,1
01,013,COMUNA 13,00137,005884,0,0,0,151,44,14,14,12,7,2,3,0,1,0,0
01,013,COMUNA 13,00137,005890,0,0,1,151,42,10,24,11,6,3,3,0,0,0,0
01,013,COMUNA 13,00137,005936,0,0,14,151,50,10,9,7,2,3,1,0,0,0,0
01,013,COMUNA 13,00137,005946,0,0,4,151,64,11,12,7,4,4,2,1,1,0,1
01,013,COMUNA 13,00138,005974,0,0,6,151,50,17,15,7,3,1,4,0,0,0,0
01,013,COMUNA 13,00138,006001,0,0,8,151,61,7,19,6,3,2,1,0,0,0,0
01,013,COMUNA 13,00140,006066,0,0,10,151,52,4,19,12,5,0,3,0,0,0,1
01,013,COMUNA 13,00142,006145,0,0,13,151,53,8,12,12,4,4,1,1,0,1,0
01,013,COMUNA 13,00142,006185,0,0,19,151,49,12,13,13,3,1,0,0,0,1,1
01,013,COMUNA 13,00146,006333,0,0,15,151,54,7,20,15,2,3,3,0,0,2,0
01,014,COMUNA 14,00151,006629,0,0,12,151,48,8,13,10,0,4,1,0,0,1,0
01,014,COMUNA 14,00152,006748,0,0,11,151,72,5,17,9,1,0,1,0,0,0,1
01,001,COMUNA 01,00007,000179,0,0,8,150,46,5,5,10,1,4,0,0,0,1,0
01,002,COMUNA 02,00019,000526,0,0,8,150,55,4,11,7,1,9,2,1,0,0,0
01,002,COMUNA 02,00021,000603,0,0,15,150,49,13,18,8,3,0,1,1,2,1,0
01,002,COMUNA 02,00021,000604,0,0,10,150,51,11,14,6,3,2,1,0,0,0,0
01,002,COMUNA 02,00021,000621,0,0,14,150,52,8,10,16,3,0,2,0,0,0,1
01,002,COMUNA 02,00022,000638,0,0,16,150,53,4,22,5,1,3,1,0,0,1,1
01,002,COMUNA 02,00022,000679,0,0,13,150,63,11,17,4,2,5,3,1,0,1,0
01,004,COMUNA 04,00046,001516,0,0,34,37,150,8,15,3,0,3,0,2,0,0,0
01,004,COMUNA 04,00046,001525,0,0,30,52,150,6,12,4,1,1,1,0,1,1,1
01,006,COMUNA 06,00068,002478,0,0,13,150,55,15,22,7,6,6,0,0,1,0,0
01,006,COMUNA 06,00068,002525,0,0,7,150,75,10,15,5,8,1,3,0,0,0,1
01,006,COMUNA 06,00070,002653,0,0,0,150,84,12,22,6,0,3,1,1,0,0,0
01,006,COMUNA 06,00070,002672,0,0,13,150,76,14,21,10,3,1,3,0,0,0,0
01,008,COMUNA 08,00086,003418,0,0,29,53,150,11,15,4,1,1,2,1,1,2,0
01,008,COMUNA 08,00086,003456,0,0,17,67,150,12,17,7,3,0,2,0,0,1,1
01,009,COMUNA 09,00090,003815,0,0,8,57,150,10,20,7,2,0,1,0,1,1,0
01,011,COMUNA 11,00116,004882,0,0,14,150,66,7,26,10,5,0,1,1,0,0,0
01,011,COMUNA 11,00121,005104,0,0,9,150,62,7,15,8,3,1,3,1,0,2,0
01,011,COMUNA 11,00121,005122,0,0,8,150,56,10,24,12,2,0,3,0,0,3,0
01,012,COMUNA 12,00125,005307,0,0,11,150,66,7,18,6,5,3,5,7,0,2,0
01,012,COMUNA 12,00126,005345,0,0,12,150,81,9,20,12,4,2,1,0,1,1,0
01,012,COMUNA 12,00126,005357,0,0,10,150,64,10,29,9,4,3,3,0,0,1,0
01,012,COMUNA 12,00126,005379,0,0,8,150,74,13,26,12,4,2,1,0,1,0,0
01,012,COMUNA 12,00126,005388,0,0,9,150,69,9,29,10,5,4,2,0,0,2,0
01,012,COMUNA 12,00132,005703,0,0,1,150,73,5,22,9,3,1,2,0,0,0,0
01,012,COMUNA 12,00132,005706,0,0,7,150,66,9,24,10,5,3,2,0,0,0,0
01,013,COMUNA 13,00134,005757,0,0,2,150,62,7,18,11,4,1,3,0,0,3,0
01,013,COMUNA 13,00134,005765,0,0,12,150,59,9,20,11,4,0,2,0,0,2,0
01,013,COMUNA 13,00134,005780,0,0,5,150,50,9,27,8,2,0,2,0,0,0,0
01,013,COMUNA 13,00136,005864,0,0,15,150,51,10,21,7,4,5,1,0,2,1,0
01,013,COMUNA 13,00137,005872,0,0,10,150,74,7,19,9,4,2,5,0,0,1,0
01,013,COMUNA 13,00137,005873,0,0,5,150,62,6,29,5,3,5,1,0,0,0,0
01,013,COMUNA 13,00137,005886,0,0,13,150,63,6,18,6,7,3,1,0,0,0,0
01,013,COMUNA 13,00137,005891,0,0,11,150,58,8,18,2,2,5,1,0,0,0,0
01,013,COMUNA 13,00137,005917,0,0,14,150,61,4,20,3,0,7,1,0,1,0,0
01,013,COMUNA 13,00137,005940,0,0,14,150,50,9,13,10,5,2,2,0,2,0,0
01,013,COMUNA 13,00138,005989,0,0,10,150,58,9,15,10,5,2,5,0,0,0,0
01,013,COMUNA 13,00138,005991,0,0,12,150,56,5,17,11,2,5,4,1,0,1,0
01,013,COMUNA 13,00139,006004,0,0,14,150,59,13,13,6,2,0,1,1,1,0,1
01,013,COMUNA 13,00139,006012,0,0,7,150,63,7,15,19,5,1,1,0,0,0,0
01,013,COMUNA 13,00140,006043,0,0,9,150,54,8,15,10,6,2,5,0,1,0,0
01,013,COMUNA 13,00142,006163,0,0,8,150,58,10,23,12,0,4,3,0,0,0,1
01,013,COMUNA 13,00146,006348,0,0,15,150,51,11,15,8,1,0,2,0,1,0,1
01,013,COMUNA 13,00146,006349,0,0,7,150,67,10,18,8,3,1,3,0,1,0,0
01,014,COMUNA 14,00147,006411,0,0,8,150,63,5,16,8,1,1,0,0,0,1,0
01,014,COMUNA 14,00150,006613,0,0,15,150,41,6,21,8,1,8,2,0,0,1,0
01,014,COMUNA 14,00151,006655,0,0,6,150,48,8,18,5,3,3,2,0,0,1,0
01,014,COMUNA 14,00152,006687,0,0,12,150,50,11,21,4,3,2,4,0,1,2,1
01,014,COMUNA 14,00152,006721,0,0,5,150,50,8,20,7,2,3,3,0,0,1,0
01,001,COMUNA 01,00006,000157,0,0,5,149,37,9,13,5,2,17,0,0,0,1,0
01,001,COMUNA 01,00009,000254,0,0,2,149,50,5,12,10,4,5,1,0,1,0,0
01,002,COMUNA 02,00021,000595,0,0,9,149,56,11,15,6,0,4,4,0,0,0,0
01,002,COMUNA 02,00022,000636,0,0,6,149,55,5,12,5,0,6,1,0,0,1,1
01,002,COMUNA 02,00022,000649,0,0,12,149,60,12,16,7,2,5,0,0,0,1,0
01,002,COMUNA 02,00026,000823,0,0,7,149,43,8,18,10,0,4,1,0,0,1,0
01,002,COMUNA 02,00026,000837,0,0,15,149,63,8,12,8,7,6,3,1,0,0,1
01,002,COMUNA 02,00028,000917,0,0,11,149,65,5,16,9,3,4,1,0,0,1,0
01,002,COMUNA 02,00028,000921,0,0,7,149,46,8,20,8,2,4,2,0,0,2,0
01,004,COMUNA 04,00046,001540,0,0,36,39,149,12,14,3,0,2,0,0,1,2,1
01,006,COMUNA 06,00069,002605,0,0,4,149,70,8,22,9,2,2,4,0,2,0,0
01,006,COMUNA 06,00070,002701,0,0,8,149,84,11,21,5,5,0,2,0,0,0,0
01,006,COMUNA 06,00073,002844,0,0,10,149,62,3,24,10,6,3,2,1,0,2,0
01,006,COMUNA 06,00073,002857,0,0,4,149,55,13,27,10,0,1,3,0,0,0,0
01,006,COMUNA 06,00073,002864,0,0,4,149,67,12,20,9,4,1,2,0,0,0,0
01,007,COMUNA 07,00075,002902,0,0,0,106,149,10,20,6,4,3,3,1,1,0,0
01,008,COMUNA 08,00086,003395,0,0,0,52,149,5,21,4,1,2,1,1,3,0,1
01,008,COMUNA 08,00086,003411,0,0,14,74,149,10,17,3,1,4,1,0,0,0,0
01,009,COMUNA 09,00090,003807,0,0,20,49,149,8,18,8,1,2,3,1,0,0,0
01,009,COMUNA 09,00090,003811,0,0,17,43,149,7,15,15,0,0,0,0,2,0,0
01,011,COMUNA 11,00121,005090,0,0,24,149,54,12,21,6,1,3,2,0,0,0,0
01,011,COMUNA 11,00121,005116,0,0,7,149,63,14,8,12,3,1,2,0,0,0,0
01,011,COMUNA 11,00122,005145,0,0,7,149,62,8,27,7,4,4,5,0,1,1,0
01,011,COMUNA 11,00122,005155,0,0,9,149,69,9,21,13,3,1,2,1,2,1,1
01,012,COMUNA 12,00126,005389,0,0,8,149,80,7,22,8,3,3,4,0,0,0,0
01,012,COMUNA 12,00126,005398,0,0,3,149,68,10,18,13,2,1,0,1,0,0,0
01,012,COMUNA 12,00128,005472,0,0,9,149,77,14,16,8,5,3,2,1,0,0,0
01,012,COMUNA 12,00129,005575,0,0,12,149,63,7,20,14,3,2,2,1,2,1,0
01,012,COMUNA 12,00131,005656,0,0,13,149,74,9,18,11,1,4,0,1,0,0,0
01,012,COMUNA 12,00132,005696,0,0,12,149,71,12,21,10,4,5,1,0,1,1,0
01,012,COMUNA 12,00132,005707,0,0,2,149,73,8,20,5,2,1,2,0,0,1,0
01,013,COMUNA 13,00133,005725,0,0,14,149,59,7,21,12,6,1,2,0,0,0,0
01,013,COMUNA 13,00134,005750,0,0,8,149,67,11,16,7,3,0,6,0,1,0,0
01,013,COMUNA 13,00134,005758,0,0,13,149,61,9,17,9,5,0,1,0,0,0,0
01,013,COMUNA 13,00134,005770,0,0,5,149,58,7,16,15,0,1,0,0,0,1,0
01,013,COMUNA 13,00134,005779,0,0,9,149,57,8,28,9,3,3,1,0,1,0,0
01,013,COMUNA 13,00137,005871,0,0,9,149,62,11,20,10,1,4,3,0,0,1,0
01,013,COMUNA 13,00137,005915,0,0,5,149,60,11,21,17,5,3,3,0,2,0,0
01,013,COMUNA 13,00138,005993,0,0,11,149,56,14,24,2,4,2,3,0,2,0,0
01,013,COMUNA 13,00138,006003,0,0,23,149,41,15,20,6,4,2,2,0,0,4,0
01,013,COMUNA 13,00139,006007,0,0,10,149,62,11,17,10,3,1,1,0,0,0,0
01,013,COMUNA 13,00140,006032,0,0,7,149,51,14,15,11,4,6,4,0,1,0,0
01,013,COMUNA 13,00140,006046,0,0,3,149,54,8,11,10,1,2,3,0,1,0,0
01,013,COMUNA 13,00142,006184,0,0,13,149,49,11,16,11,6,3,1,0,1,1,0
01,014,COMUNA 14,00148,006442,0,0,15,149,51,4,9,9,3,1,1,0,1,0,0
01,014,COMUNA 14,00152,006679,0,0,1,149,72,6,13,4,4,3,4,1,0,0,0
01,014,COMUNA 14,00152,006697,0,0,12,149,57,12,18,5,0,4,2,0,0,2,0
01,014,COMUNA 14,00152,006743,0,0,11,149,60,7,22,3,2,3,0,0,4,1,0
01,014,COMUNA 14,00154,006855,0,0,11,149,75,10,15,8,2,1,1,1,0,0,0
01,014,COMUNA 14,00154,006879,0,0,7,149,74,10,15,5,2,3,3,0,0,0,1
01,001,COMUNA 01,00006,000159,0,0,5,148,35,6,9,14,4,7,1,0,2,1,1
01,001,COMUNA 01,00006,000163,0,0,9,148,45,4,16,10,2,13,1,0,0,1,0
01,001,COMUNA 01,00007,000182,0,0,10,148,43,8,12,11,4,2,2,0,0,0,1
01,001,COMUNA 01,00007,000191,0,0,13,148,47,2,7,3,2,7,3,0,1,1,1
01,002,COMUNA 02,00019,000530,0,0,9,148,52,2,9,5,4,10,1,0,0,1,0
01,002,COMUNA 02,00019,000531,0,0,14,148,38,6,8,4,2,9,4,0,2,0,0
01,002,COMUNA 02,00019,000538,0,0,7,148,48,5,11,4,3,4,2,0,0,1,0
01,002,COMUNA 02,00021,000605,0,0,11,148,53,6,15,16,2,2,0,1,1,0,0
01,002,COMUNA 02,00021,000608,0,0,7,148,40,5,17,10,1,2,4,0,0,1,0
01,002,COMUNA 02,00022,000635,0,0,16,148,51,8,16,5,1,12,1,0,0,0,1
01,002,COMUNA 02,00026,000817,0,0,10,148,46,9,11,10,0,2,0,1,1,1,0
01,002,COMUNA 02,00027,000857,0,0,6,148,59,10,19,2,3,1,1,0,0,1,0
01,002,COMUNA 02,00027,000878,0,0,7,148,54,4,22,12,3,3,2,0,2,0,0
01,002,COMUNA 02,00027,000882,0,0,7,148,53,12,13,10,3,2,5,0,1,1,1
01,002,COMUNA 02,00027,000904,0,0,7,148,61,7,11,15,3,5,2,0,0,0,0
01,002,COMUNA 02,00028,000906,0,0,11,148,51,11,16,12,1,2,3,0,0,0,0
01,002,COMUNA 02,00028,000912,0,0,9,148,56,12,16,9,2,2,5,0,0,0,1
01,002,COMUNA 02,00028,000925,0,0,5,148,55,7,20,8,1,7,7,0,0,2,0
01,004,COMUNA 04,00046,001515,0,0,27,40,148,8,11,3,1,1,3,0,0,2,0
01,004,COMUNA 04,00046,001550,0,0,40,27,148,8,12,3,1,3,3,2,1,0,0
01,006,COMUNA 06,00068,002465,0,0,8,148,66,8,25,7,3,4,2,0,0,0,0
01,006,COMUNA 06,00068,002488,0,0,8,148,75,10,18,12,1,1,3,0,0,0,0
01,006,COMUNA 06,00070,002652,0,0,4,148,72,11,26,10,3,2,1,0,1,0,0
01,006,COMUNA 06,00070,002700,0,0,5,148,67,8,22,9,0,3,2,0,0,0,1
01,006,COMUNA 06,00073,002848,0,0,7,148,69,16,18,2,2,3,2,0,1,0,0
01,006,COMUNA 06,00073,002865,0,0,8,148,81,5,22,9,2,3,2,0,0,1,1
01,008,COMUNA 08,00086,003414,0,0,19,61,148,7,12,5,4,2,3,2,3,0,0
01,011,COMUNA 11,00118,004971,0,0,13,148,73,10,21,6,5,1,2,0,1,1,0
01,011,COMUNA 11,00119,004986,0,0,14,148,63,14,31,5,4,1,4,0,0,1,0
01,012,COMUNA 12,00124,005269,0,0,2,148,68,17,29,6,3,1,3,1,1,0,0
01,012,COMUNA 12,00125,005283,0,0,11,148,70,10,17,12,3,0,2,0,0,1,0
01,012,COMUNA 12,00126,005337,0,0,14,148,69,6,32,13,5,2,1,1,0,0,0
01,012,COMUNA 12,00126,005365,0,0,7,148,57,16,25,11,1,1,2,0,0,0,0
01,012,COMUNA 12,00126,005376,0,0,8,148,68,11,19,6,7,5,3,0,0,0,0
01,012,COMUNA 12,00126,005393,0,0,6,148,63,9,25,16,1,0,3,0,0,0,0
01,012,COMUNA 12,00126,005395,0,0,15,148,60,12,18,7,2,4,1,0,0,2,2
01,012,COMUNA 12,00128,005462,0,0,9,148,83,8,18,7,2,2,1,0,0,1,0
01,012,COMUNA 12,00128,005480,0,0,5,148,75,7,26,11,2,1,4,0,1,0,1
01,012,COMUNA 12,00128,005485,0,0,8,148,79,6,16,11,3,3,1,0,0,0,0
01,012,COMUNA 12,00128,005499,0,0,7,148,71,6,24,6,7,4,3,1,2,0,1
01,012,COMUNA 12,00132,005713,0,0,13,148,76,8,16,8,3,3,3,0,1,0,0
01,013,COMUNA 13,00133,005720,0,0,8,148,57,9,17,12,4,5,1,0,1,1,0
01,013,COMUNA 13,00134,005759,0,0,15,148,57,11,22,12,3,0,0,0,0,0,0
01,013,COMUNA 13,00134,005775,0,0,4,148,60,17,14,7,7,0,5,0,0,0,0
01,013,COMUNA 13,00136,005847,0,0,8,148,67,14,19,8,3,0,4,0,0,0,0
01,013,COMUNA 13,00137,005877,0,0,11,148,64,6,22,7,0,1,2,0,0,0,0
01,013,COMUNA 13,00137,005945,0,0,11,148,57,10,20,7,3,1,4,0,0,2,0
01,013,COMUNA 13,00137,005948,0,0,17,148,62,10,8,6,2,5,2,0,1,0,0
01,013,COMUNA 13,00138,005972,0,0,11,148,61,8,21,5,2,1,5,0,1,1,0
01,013,COMUNA 13,00138,005985,0,0,0,148,57,13,21,0,1,0,0,0,2,1,0
01,013,COMUNA 13,00138,005986,0,0,2,148,58,10,20,14,1,5,2,0,2,0,0
01,013,COMUNA 13,00139,006019,0,0,8,148,66,5,15,9,5,3,1,0,0,0,0
01,013,COMUNA 13,00139,006021,0,0,13,148,58,7,7,11,6,4,4,0,0,3,0
01,013,COMUNA 13,00144,006231,0,0,10,148,66,8,20,6,4,0,1,0,0,0,1
01,013,COMUNA 13,00144,006248,0,0,11,148,61,3,17,15,2,2,4,0,0,1,0
01,014,COMUNA 14,00147,006387,0,0,13,148,30,10,13,11,3,8,2,0,0,1,0
01,014,COMUNA 14,00147,006400,0,0,9,148,51,1,17,12,4,5,1,0,1,1,0
01,014,COMUNA 14,00151,006636,0,0,8,148,54,8,18,2,1,2,2,0,0,0,0
01,014,COMUNA 14,00152,006683,0,0,5,148,59,16,11,10,0,2,1,1,0,0,1
01,014,COMUNA 14,00152,006699,0,0,10,148,54,11,16,8,3,3,3,0,1,0,0
01,014,COMUNA 14,00152,006710,0,0,10,148,51,8,15,7,6,0,2,0,1,1,0
01,014,COMUNA 14,00152,006719,0,0,11,148,56,7,16,7,4,6,3,0,1,1,1
01,014,COMUNA 14,00152,006732,0,0,9,148,72,7,13,5,1,3,1,0,0,0,0
01,014,COMUNA 14,00153,006773,0,0,14,148,68,8,5,4,4,0,2,0,0,0,0
01,014,COMUNA 14,00153,006787,0,0,9,148,54,11,14,7,1,5,1,0,1,0,1
01,014,COMUNA 14,00153,006806,0,0,4,148,59,13,21,2,3,2,6,1,0,0,1
01,001,COMUNA 01,00006,000171,0,0,9,147,35,4,16,7,2,11,4,0,1,0,0
01,002,COMUNA 02,00021,000625,0,0,15,147,49,8,17,8,0,3,2,0,0,0,0
01,002,COMUNA 02,00021,000632,0,0,6,147,55,9,15,7,1,4,4,0,0,1,1
01,002,COMUNA 02,00027,000875,0,0,9,147,43,6,15,11,2,0,1,1,0,0,1
01,002,COMUNA 02,00027,000881,0,0,10,147,60,7,13,11,4,5,0,0,0,0,0
01,006,COMUNA 06,00068,002467,0,0,7,147,78,8,17,11,4,0,4,0,0,1,0
01,006,COMUNA 06,00068,002481,0,0,7,147,66,12,20,11,1,2,2,1,0,1,0
01,006,COMUNA 06,00068,002494,0,0,4,147,73,14,20,10,3,0,4,2,0,0,1
01,006,COMUNA 06,00068,002497,0,0,6,147,72,14,17,10,5,0,1,0,0,1,0
01,006,COMUNA 06,00069,002590,0,0,11,147,71,12,19,11,4,0,2,0,0,1,0
01,006,COMUNA 06,00069,002592,0,0,16,147,67,10,25,9,2,4,1,1,0,0,0
01,006,COMUNA 06,00070,002684,0,0,14,147,69,6,25,10,5,2,3,0,0,0,1
01,007,COMUNA 07,00080,003127,0,0,11,147,70,15,25,8,4,0,0,0,0,0,0
01,007,COMUNA 07,00082,003203,0,0,8,147,67,7,21,6,3,2,2,0,2,1,1
01,007,COMUNA 07,00082,003205,0,0,7,147,64,14,19,12,6,2,1,1,1,0,0
01,007,COMUNA 07,00085,003298,0,0,20,49,147,11,22,5,1,6,1,1,0,3,2
01,008,COMUNA 08,00086,003446,0,0,0,68,147,9,13,5,2,1,2,0,2,0,1
01,008,COMUNA 08,00086,003459,0,0,29,65,147,10,6,5,2,1,1,0,2,3,1
01,008,COMUNA 08,00086,003465,0,0,53,39,147,12,21,7,0,0,1,0,0,1,0
01,008,COMUNA 08,00089,003771,0,0,15,58,147,10,14,9,4,1,2,0,1,3,0
01,008,COMUNA 08,00089,003787,0,0,15,77,147,16,11,1,1,1,5,0,1,1,1
01,008,COMUNA 08,00089,003794,0,0,16,52,147,14,24,8,1,1,2,0,0,1,0
01,009,COMUNA 09,00090,003824,0,0,17,48,147,11,14,11,2,1,3,0,0,1,0
01,011,COMUNA 11,00118,004970,0,0,8,147,62,14,18,5,5,1,4,1,1,1,1
01,011,COMUNA 11,00120,005070,0,0,8,147,74,11,18,14,3,3,2,2,1,0,0
01,012,COMUNA 12,00127,005405,0,0,5,147,75,19,27,10,1,1,7,0,0,0,0
01,012,COMUNA 12,00127,005427,0,0,12,147,74,17,22,7,2,1,1,0,0,1,0
01,012,COMUNA 12,00128,005478,0,0,6,147,64,15,18,13,2,3,3,0,1,1,0
01,012,COMUNA 12,00129,005565,0,0,8,147,89,9,16,6,5,2,0,0,0,0,0
01,013,COMUNA 13,00135,005797,0,0,10,147,61,12,16,5,3,1,1,0,0,2,0
01,013,COMUNA 13,00135,005819,0,0,13,147,65,20,21,5,5,2,1,0,0,2,0
01,013,COMUNA 13,00136,005826,0,0,5,147,57,14,21,8,1,6,3,0,0,0,1
