codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,01296,01297,01292,01301,01302,01295,01298,01304,01299,01293,01294,01300,01303
06,019,9 DE JULIO,02309,058790,0,0,5,129,28,50,0,0,0,0,4,1,5,3,14,0
06,020,CHACABUCO,02313,058817,0,0,9,129,29,64,0,1,0,1,2,0,3,6,3,2
06,020,CHACABUCO,02313,058858,0,0,7,129,26,64,0,0,0,0,1,0,0,13,1,0
06,021,12 DE OCTUBRE,02316,058888,0,0,14,129,13,60,0,1,0,2,1,0,4,9,6,2
06,025,GENERAL GÜEMES,02327,059010,0,0,19,129,39,33,1,0,0,0,0,1,1,6,6,0
06,025,GENERAL GÜEMES,02327,059053,0,0,0,129,0,70,3,0,0,0,1,0,2,12,5,0
06,025,GENERAL GÜEMES,02331,059099,0,0,3,129,33,48,0,0,0,0,0,0,3,0,0,0
06,025,GENERAL GÜEMES,02338,059178,0,0,11,129,61,16,0,0,0,0,0,1,1,4,2,0
06,001,SAN FERNANDO,02201,056875,0,0,8,55,21,128,6,0,0,0,5,1,11,3,7,5
06,001,SAN FERNANDO,02207,056986,0,0,19,75,128,19,0,1,0,1,3,0,7,4,6,2
06,001,SAN FERNANDO,02211,057091,0,0,4,128,54,28,1,1,0,4,4,0,8,14,9,3
06,012,O'HIGGINS,02282,058275,0,0,7,128,69,20,0,0,0,0,0,0,3,6,8,0
06,013,COMANDANTE FERNÁNDEZ ,02286,058331,0,0,2,128,18,54,1,0,0,2,2,0,4,6,8,1
06,013,COMANDANTE FERNÁNDEZ ,02287,058453,0,0,7,128,13,57,0,1,0,0,6,1,2,2,4,2
06,013,COMANDANTE FERNÁNDEZ ,02288,058473,0,0,14,30,10,128,0,0,0,0,5,0,1,12,9,2
06,013,COMANDANTE FERNÁNDEZ ,02288,058474,0,0,13,51,11,128,0,1,0,0,5,0,13,5,6,0
06,015,25 DE MAYO,02299,058601,0,0,5,128,35,53,0,0,0,3,2,0,1,9,5,2
06,016,MAIPÚ,02303,058690,0,0,11,128,34,24,0,2,0,0,2,0,17,6,0,1
06,016,MAIPÚ,02303,058695,0,0,12,128,39,26,3,0,0,0,2,1,14,4,5,0
06,025,GENERAL GÜEMES,02327,059071,0,0,18,128,29,33,1,0,0,2,5,1,1,15,3,1
06,025,GENERAL GÜEMES,02329,059087,0,0,2,128,71,1,0,0,0,0,0,0,1,0,1,6
06,025,GENERAL GÜEMES,02338,059185,0,0,4,128,51,13,1,0,0,0,0,0,3,0,0,0
06,025,GENERAL GÜEMES,02338,059187,0,0,2,128,47,28,0,0,0,0,0,0,0,0,0,0
06,001,SAN FERNANDO,02214,057163,0,0,9,127,55,51,1,0,0,1,3,2,8,7,3,3
06,001,SAN FERNANDO,02233,057817,0,0,0,127,35,0,4,1,0,0,2,0,10,9,2,2
06,007,BERMEJO,02253,057970,0,0,20,127,34,40,1,0,0,0,1,0,9,6,9,0
06,012,O'HIGGINS,02282,058282,0,0,7,127,77,38,0,0,0,0,0,0,11,5,1,1
06,013,COMANDANTE FERNÁNDEZ ,02286,058365,0,0,25,127,19,82,2,0,0,0,1,0,1,9,3,0
06,013,COMANDANTE FERNÁNDEZ ,02286,058377,0,0,12,127,15,51,0,1,0,0,3,0,1,6,6,2
06,013,COMANDANTE FERNÁNDEZ ,02287,058417,0,0,0,127,12,49,1,0,0,2,2,1,5,7,9,2
06,013,COMANDANTE FERNÁNDEZ ,02287,058428,0,0,0,127,27,41,1,1,0,0,2,0,3,8,6,4
06,013,COMANDANTE FERNÁNDEZ ,02287,058443,0,0,27,127,8,48,8,1,1,1,4,0,1,0,3,3
06,013,COMANDANTE FERNÁNDEZ ,02287,058465,0,0,21,127,19,67,1,1,0,0,3,0,4,4,2,0
06,016,MAIPÚ,02303,058673,0,0,24,127,16,18,0,0,0,0,2,1,25,4,3,0
06,016,MAIPÚ,02303,058674,0,0,18,127,35,25,0,5,0,0,2,2,26,4,0,0
06,016,MAIPÚ,02303,058680,0,0,14,127,40,32,0,3,0,0,0,0,21,7,2,1
06,016,MAIPÚ,02303,058694,0,0,10,127,29,39,0,0,0,0,0,0,17,10,5,0
06,019,9 DE JULIO,02309,058742,0,0,8,127,34,50,0,0,0,0,4,1,5,4,10,3
06,019,9 DE JULIO,02309,058770,0,0,20,127,40,56,1,1,0,0,0,0,5,3,6,1
06,020,CHACABUCO,02313,058864,0,0,17,127,33,61,0,0,0,1,1,0,3,14,6,3
06,024,ALMIRANTE BROWN,02324,058980,0,0,8,127,63,18,1,0,0,0,0,0,22,24,1,1
06,025,GENERAL GÜEMES,02327,059004,0,0,20,127,29,31,0,0,0,1,4,0,1,10,5,0
06,025,GENERAL GÜEMES,02338,059190,0,0,2,127,46,15,0,1,0,0,1,0,3,5,1,0
06,001,SAN FERNANDO,02200,056871,0,0,18,47,10,126,3,0,0,0,5,3,18,4,12,4
06,001,SAN FERNANDO,02202,056894,0,0,22,33,18,126,4,3,0,1,3,2,11,6,10,4
06,001,SAN FERNANDO,02214,057153,0,0,12,126,53,28,1,1,0,0,2,3,6,13,5,3
06,001,SAN FERNANDO,02234,057822,0,0,0,126,50,46,0,1,0,1,4,3,13,13,7,3
06,013,COMANDANTE FERNÁNDEZ ,02286,058341,0,0,0,126,19,63,1,1,0,1,2,2,3,6,4,1
06,013,COMANDANTE FERNÁNDEZ ,02286,058356,0,0,36,126,16,55,0,0,0,4,0,0,2,4,3,0
06,013,COMANDANTE FERNÁNDEZ ,02286,058388,0,0,16,126,25,45,1,0,0,1,1,0,1,5,5,2
06,013,COMANDANTE FERNÁNDEZ ,02287,058436,0,0,3,126,18,59,0,0,0,0,2,1,4,6,3,1
06,013,COMANDANTE FERNÁNDEZ ,02287,058437,0,0,18,126,19,70,1,1,0,0,2,0,4,4,5,1
06,013,COMANDANTE FERNÁNDEZ ,02287,058455,0,0,23,126,16,65,2,1,0,1,4,0,8,10,4,2
06,013,COMANDANTE FERNÁNDEZ ,02288,058476,0,0,18,46,12,126,0,1,0,1,5,2,2,3,6,1
06,015,25 DE MAYO,02299,058603,0,0,0,126,43,46,0,0,0,0,3,0,4,5,4,0
06,015,25 DE MAYO,02299,058626,0,0,0,126,32,0,0,1,3,59,0,6,0,9,0,0
06,015,25 DE MAYO,02299,058630,0,0,13,126,30,49,0,0,0,0,2,0,1,5,5,0
06,015,25 DE MAYO,02299,058633,0,0,1,126,37,78,0,1,0,0,2,0,2,4,3,0
06,019,9 DE JULIO,02309,058787,0,0,14,126,37,42,0,0,0,1,3,0,2,6,9,0
06,024,ALMIRANTE BROWN,02324,058977,0,0,7,126,48,32,0,0,0,0,1,0,8,15,1,0
06,025,GENERAL GÜEMES,02327,059023,0,0,12,126,38,29,2,0,0,0,3,1,3,17,3,4
06,025,GENERAL GÜEMES,02327,059038,0,0,21,126,34,66,0,0,0,0,0,0,5,9,8,1
06,025,GENERAL GÜEMES,02338,059188,0,0,0,126,51,23,0,0,0,0,2,0,0,2,7,0
06,001,SAN FERNANDO,02200,056867,0,0,17,51,13,125,2,2,0,0,5,0,12,2,9,4
06,001,SAN FERNANDO,02200,056868,0,0,16,58,22,125,3,0,0,0,5,1,8,9,8,3
06,001,SAN FERNANDO,02201,056882,0,0,18,61,7,125,5,1,0,0,4,1,6,6,5,2
06,001,SAN FERNANDO,02232,057776,0,0,15,125,57,25,1,0,0,0,5,0,4,9,6,1
06,001,SAN FERNANDO,02233,057809,0,0,15,125,45,45,0,2,0,0,1,1,13,15,5,2
06,002,PRIMERO DE MAYO,02235,057855,0,0,6,125,53,52,2,1,0,0,4,0,1,6,6,1
06,002,PRIMERO DE MAYO,02235,057858,0,0,14,125,65,44,1,0,0,0,3,1,8,5,2,6
06,007,BERMEJO,02253,057968,0,0,10,125,50,55,1,0,0,0,0,0,3,0,0,0
06,007,BERMEJO,02258,058008,0,0,8,61,125,8,0,0,0,0,0,0,0,0,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02262,058024,0,0,0,125,53,15,1,0,0,0,0,0,2,0,4,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058052,0,0,22,125,40,67,1,0,0,2,2,0,2,4,8,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02266,058121,0,0,8,125,51,34,1,0,0,0,1,0,10,0,0,0
06,011,MAYOR L. J. FONTANA,02276,058189,0,0,22,125,67,33,1,0,0,0,0,0,3,10,3,0
06,011,MAYOR L. J. FONTANA,02277,058240,0,0,2,125,56,32,1,0,0,0,1,0,3,13,4,0
06,013,COMANDANTE FERNÁNDEZ ,02286,058384,0,0,1,125,26,69,0,1,0,1,0,0,3,8,3,0
06,013,COMANDANTE FERNÁNDEZ ,02287,058457,0,0,15,125,20,48,0,0,0,1,5,0,2,4,8,0
06,013,COMANDANTE FERNÁNDEZ ,02290,058509,0,0,8,71,17,125,0,1,0,1,5,1,8,6,12,1
06,015,25 DE MAYO,02299,058620,0,0,0,125,27,0,0,0,0,0,1,0,5,0,0,1
06,016,MAIPÚ,02303,058670,0,0,0,125,19,53,2,2,0,1,0,1,27,0,0,0
06,016,MAIPÚ,02303,058686,0,0,14,125,32,25,1,0,0,1,0,0,19,5,2,0
06,016,MAIPÚ,02303,058692,0,0,28,125,23,29,0,1,0,1,4,0,27,13,5,0
06,017,INDEPENDENCIA,02307,058721,0,0,21,125,0,42,2,0,0,62,2,0,42,9,4,1
06,019,9 DE JULIO,02309,058735,0,0,19,125,29,62,1,0,0,0,1,0,5,1,3,2
06,021,12 DE OCTUBRE,02316,058918,0,0,0,125,23,71,1,1,0,0,0,0,4,0,1,2
06,025,GENERAL GÜEMES,02327,059044,0,0,14,125,27,53,0,2,0,0,5,0,1,13,6,2
06,025,GENERAL GÜEMES,02327,059066,0,0,14,125,26,9,1,0,0,1,0,0,0,9,4,2
06,025,GENERAL GÜEMES,02327,059072,0,0,16,125,26,47,0,1,0,2,4,1,4,5,3,0
06,025,GENERAL GÜEMES,02327,059073,0,0,0,125,15,103,2,0,0,0,0,1,2,21,0,0
06,025,GENERAL GÜEMES,02331,059102,0,0,11,125,50,47,0,0,0,0,1,1,1,3,0,0
06,001,SAN FERNANDO,02200,056863,0,0,4,46,25,124,2,1,0,0,2,1,10,5,15,4
06,001,SAN FERNANDO,02200,056864,0,0,17,63,24,124,2,0,0,0,4,2,12,5,12,3
06,001,SAN FERNANDO,02200,056869,0,0,9,61,13,124,5,2,0,0,1,2,11,5,11,2
06,001,SAN FERNANDO,02207,056990,0,0,8,86,124,29,0,1,0,0,1,0,4,11,9,2
06,001,SAN FERNANDO,02207,056999,0,0,14,94,124,23,0,0,0,0,1,0,4,5,12,1
06,001,SAN FERNANDO,02207,057007,0,0,0,0,124,26,0,1,0,0,0,0,10,9,15,0
06,001,SAN FERNANDO,02211,057116,0,0,10,124,53,29,0,0,0,3,7,2,9,13,2,3
06,001,SAN FERNANDO,02214,057171,0,0,20,124,46,35,0,0,0,0,2,0,6,8,11,2
06,001,SAN FERNANDO,02227,057576,0,0,12,124,72,40,0,1,0,0,5,0,9,10,7,0
06,004,GENERAL DONOVAN,02246,057935,0,0,1,124,48,33,0,0,0,1,2,1,6,1,6,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02262,058023,0,0,0,124,70,14,2,0,0,0,1,0,0,0,0,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058053,0,0,13,124,39,63,0,0,0,1,0,1,5,3,5,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058073,0,0,1,124,37,52,0,0,0,0,1,1,4,4,19,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058087,0,0,2,124,56,43,3,0,0,0,2,0,2,6,11,5
06,012,O'HIGGINS,02282,058286,0,0,28,124,74,14,0,0,0,0,0,0,3,7,0,2
06,013,COMANDANTE FERNÁNDEZ ,02286,058336,0,0,16,124,21,61,0,0,0,1,4,1,2,10,4,0
06,013,COMANDANTE FERNÁNDEZ ,02287,058404,0,0,19,124,19,57,0,0,0,0,3,2,6,5,6,1
06,013,COMANDANTE FERNÁNDEZ ,02287,058431,0,0,18,124,22,62,0,2,0,2,1,2,4,6,4,0
06,013,COMANDANTE FERNÁNDEZ ,02287,058463,0,0,23,124,24,70,1,1,0,0,3,4,6,0,2,1
06,013,COMANDANTE FERNÁNDEZ ,02290,058491,0,0,0,83,20,124,0,0,0,0,1,1,4,6,18,2
06,013,COMANDANTE FERNÁNDEZ ,02290,058499,0,0,17,86,8,124,0,0,0,0,3,1,4,10,8,2
06,013,COMANDANTE FERNÁNDEZ ,02290,058505,0,0,21,63,28,124,0,0,0,0,2,1,3,13,11,0
06,015,25 DE MAYO,02299,058616,0,0,13,124,32,60,1,0,0,0,1,1,5,3,9,0
06,016,MAIPÚ,02303,058677,0,0,25,124,33,29,1,0,0,0,2,0,18,2,6,0
06,017,INDEPENDENCIA,02307,058715,0,0,27,124,68,26,0,0,0,0,0,1,0,11,1,0
06,019,9 DE JULIO,02309,058750,0,0,11,124,39,51,0,1,0,1,0,1,6,0,8,1
06,019,9 DE JULIO,02309,058755,0,0,17,124,46,38,0,0,0,0,4,2,4,7,9,0
06,020,CHACABUCO,02313,058829,0,0,0,124,19,75,0,0,0,0,0,0,6,8,0,0
06,020,CHACABUCO,02313,058845,0,0,18,124,34,69,1,0,0,0,2,1,6,5,4,3
06,024,ALMIRANTE BROWN,02324,058981,0,0,6,124,57,30,1,0,0,0,2,1,13,20,2,0
06,025,GENERAL GÜEMES,02327,059019,0,0,12,124,18,6,1,0,0,0,6,0,2,18,5,0
06,025,GENERAL GÜEMES,02331,059107,0,0,4,124,34,47,0,0,0,0,0,0,0,7,0,0
06,025,GENERAL GÜEMES,02334,059130,0,0,7,80,124,18,1,0,0,0,1,1,0,1,0,1
06,025,GENERAL GÜEMES,02338,059184,0,0,0,124,55,14,0,0,0,1,0,0,1,15,2,0
06,001,SAN FERNANDO,02202,056897,0,0,13,43,25,123,2,2,0,0,4,0,14,8,12,2
06,001,SAN FERNANDO,02214,057158,0,0,28,123,65,15,1,0,0,0,6,1,8,12,0,0
06,001,SAN FERNANDO,02214,057165,0,0,0,0,79,27,1,123,0,0,3,1,9,9,2,3
06,001,SAN FERNANDO,02233,057804,0,0,14,123,65,39,1,0,0,0,4,1,4,6,2,3
06,001,SAN FERNANDO,02233,057814,0,0,2,123,41,35,1,1,0,0,8,2,8,9,12,2
06,007,BERMEJO,02250,057954,0,0,6,70,123,15,1,0,0,0,2,0,6,3,1,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058043,0,0,15,123,41,72,1,0,0,0,3,1,1,1,18,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058049,0,0,15,123,44,59,1,0,0,0,3,1,2,6,7,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058066,0,0,2,123,59,40,0,0,0,0,0,0,3,2,10,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058086,0,0,1,123,47,51,1,0,0,0,0,0,2,0,13,1
06,012,O'HIGGINS,02282,058287,0,0,8,123,90,22,0,0,0,0,0,0,3,3,0,0
06,013,COMANDANTE FERNÁNDEZ ,02286,058373,0,0,28,123,15,52,0,1,0,0,3,1,1,6,3,2
06,013,COMANDANTE FERNÁNDEZ ,02290,058489,0,0,20,74,26,123,1,0,0,0,2,0,4,2,9,0
06,017,INDEPENDENCIA,02307,058718,0,0,56,123,68,0,0,0,0,1,0,0,0,5,8,0
06,019,9 DE JULIO,02309,058736,0,0,5,123,33,51,2,0,0,0,1,0,6,4,7,0
06,019,9 DE JULIO,02309,058797,0,0,5,123,16,86,0,1,0,1,2,2,1,2,7,1
06,021,12 DE OCTUBRE,02316,058895,0,0,13,123,24,61,0,0,0,0,4,0,1,7,6,1
06,021,12 DE OCTUBRE,02316,058900,0,0,4,123,18,53,0,0,0,1,1,0,2,13,12,0
06,025,GENERAL GÜEMES,02327,059031,0,0,15,123,32,48,1,0,0,0,2,0,2,5,9,1
06,025,GENERAL GÜEMES,02331,059096,0,0,5,123,33,46,0,0,0,1,0,1,0,6,0,0
06,025,GENERAL GÜEMES,02338,059186,0,0,0,123,47,0,0,0,0,0,0,24,1,8,0,0
06,001,SAN FERNANDO,02200,056866,0,0,23,43,21,122,2,0,0,0,2,3,12,12,10,1
06,001,SAN FERNANDO,02201,056876,0,0,4,56,25,122,2,1,0,0,4,3,18,5,12,2
06,001,SAN FERNANDO,02203,056910,0,0,9,51,17,122,1,0,0,0,6,0,4,3,12,2
06,001,SAN FERNANDO,02205,056937,0,0,5,122,56,38,0,0,0,0,3,0,29,10,8,2
06,001,SAN FERNANDO,02214,057166,0,0,2,122,47,34,0,0,0,0,6,5,8,12,2,1
06,001,SAN FERNANDO,02214,057174,0,0,0,122,58,23,0,0,0,1,5,0,9,14,8,1
06,001,SAN FERNANDO,02234,057830,0,0,0,122,59,30,0,2,0,0,5,1,10,13,3,1
06,001,SAN FERNANDO,02234,057840,0,0,0,122,43,37,2,2,0,1,8,2,7,14,11,4
06,007,BERMEJO,02250,057955,0,0,9,64,122,28,0,0,0,0,2,2,11,3,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058062,0,0,0,122,48,58,0,0,0,1,0,0,0,0,8,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058101,0,0,1,122,47,71,2,1,0,0,2,0,3,4,8,0
06,012,O'HIGGINS,02282,058284,0,0,2,122,72,37,0,0,0,0,1,2,7,17,2,0
06,012,O'HIGGINS,02282,058295,0,0,13,122,76,30,0,0,0,0,1,0,5,9,0,0
06,013,COMANDANTE FERNÁNDEZ ,02286,058348,0,0,11,122,32,72,0,0,0,1,2,2,1,1,5,3
06,013,COMANDANTE FERNÁNDEZ ,02287,058433,0,0,14,122,15,63,0,2,0,4,1,0,6,10,7,0
06,013,COMANDANTE FERNÁNDEZ ,02287,058456,0,0,23,122,21,63,0,0,0,0,3,2,8,6,8,1
06,013,COMANDANTE FERNÁNDEZ ,02292,058530,0,0,17,122,14,84,0,1,0,1,3,0,2,3,8,0
06,021,12 DE OCTUBRE,02318,058924,0,0,0,46,122,0,0,0,0,0,0,0,0,0,0,0
06,025,GENERAL GÜEMES,02331,059095,0,0,26,122,31,54,3,0,0,0,0,0,1,0,1,0
06,025,GENERAL GÜEMES,02332,059109,0,0,7,122,33,29,0,0,0,0,0,1,3,0,1,0
06,001,SAN FERNANDO,02200,056872,0,0,9,47,14,121,2,2,0,0,3,1,11,5,17,6
06,001,SAN FERNANDO,02201,056885,0,0,11,49,31,121,2,3,0,0,7,1,7,6,9,4
06,001,SAN FERNANDO,02203,056914,0,0,5,47,41,121,2,1,0,0,4,3,9,5,10,3
06,001,SAN FERNANDO,02205,056952,0,0,20,121,66,26,1,1,0,1,1,0,21,15,3,4
06,001,SAN FERNANDO,02207,057011,0,0,14,83,121,23,1,1,0,0,3,0,12,8,10,1
06,001,SAN FERNANDO,02207,057012,0,0,10,86,121,33,0,0,0,1,3,0,3,13,6,1
06,001,SAN FERNANDO,02214,057152,0,0,0,121,56,22,2,1,0,2,0,0,7,10,0,1
06,001,SAN FERNANDO,02225,057447,0,0,17,121,49,46,0,1,0,0,2,1,22,9,5,3
06,001,SAN FERNANDO,02233,057807,0,0,100,121,50,37,3,0,0,0,3,4,7,7,5,3
06,001,SAN FERNANDO,02233,057818,0,0,23,121,57,39,2,1,0,1,0,1,5,7,7,1
06,001,SAN FERNANDO,02234,057825,0,0,0,121,56,51,3,0,0,1,3,0,12,7,6,4
06,001,SAN FERNANDO,02234,057838,0,0,12,0,60,36,0,0,121,0,4,1,9,5,9,0
06,003,LIBERTAD,02240,057905,0,0,26,121,35,44,1,1,0,0,6,1,12,5,7,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058028,0,0,8,121,42,71,1,0,0,0,3,3,0,0,9,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058095,0,0,8,121,36,64,0,0,0,1,5,0,8,6,6,0
06,012,O'HIGGINS,02282,058288,0,0,5,121,86,19,1,0,0,0,0,0,4,16,1,1
06,013,COMANDANTE FERNÁNDEZ ,02286,058347,0,0,8,121,18,67,0,3,0,0,0,0,4,7,0,0
06,013,COMANDANTE FERNÁNDEZ ,02286,058385,0,0,0,121,17,67,1,1,0,1,4,0,2,4,8,1
06,013,COMANDANTE FERNÁNDEZ ,02287,058458,0,0,16,121,19,60,0,0,0,2,7,2,2,5,11,1
06,013,COMANDANTE FERNÁNDEZ ,02288,058470,0,0,6,59,13,121,1,0,0,0,3,0,6,7,2,0
06,013,COMANDANTE FERNÁNDEZ ,02289,058485,0,0,2,46,9,121,0,0,0,0,2,1,4,10,19,0
06,013,COMANDANTE FERNÁNDEZ ,02290,058500,0,0,14,73,10,121,1,1,0,2,0,0,8,7,12,0
06,014,QUITILIPI,02296,058579,0,0,5,121,38,51,0,0,0,1,0,1,1,6,9,1
06,015,25 DE MAYO,02299,058596,0,0,17,121,24,80,0,0,0,0,3,0,5,3,6,1
06,016,MAIPÚ,02303,058696,0,0,8,121,34,44,1,0,0,0,3,3,30,4,1,0
06,019,9 DE JULIO,02309,058737,0,0,13,121,25,71,1,0,0,0,1,0,8,12,8,2
06,019,9 DE JULIO,02309,058758,0,0,0,121,28,37,0,0,0,2,3,0,3,10,7,2
06,019,9 DE JULIO,02309,058777,0,0,18,121,42,43,0,1,0,0,0,0,9,4,8,2
06,020,CHACABUCO,02313,058821,0,0,22,53,25,121,1,0,0,0,5,0,5,10,6,1
06,021,12 DE OCTUBRE,02316,058916,0,0,0,121,27,73,0,0,0,0,0,0,1,0,0,0
06,022,2 DE ABRIL,02320,058938,0,0,13,121,49,0,0,0,0,0,2,0,0,12,1,0
06,023,FRAY JUSTO STA. MARÍA DE ORO,02322,058960,0,0,15,121,40,57,0,0,0,0,0,0,1,12,3,0
06,025,GENERAL GÜEMES,02327,059007,0,0,16,121,31,24,0,0,0,1,2,0,2,17,8,5
06,025,GENERAL GÜEMES,02327,059035,0,0,15,121,33,43,2,0,0,1,4,0,3,11,4,0
06,025,GENERAL GÜEMES,02332,059110,0,0,2,121,29,28,2,0,0,0,0,0,0,0,0,0
06,001,SAN FERNANDO,02205,056928,0,0,65,120,58,27,1,0,0,1,1,0,25,12,6,1
06,001,SAN FERNANDO,02207,056988,0,0,21,77,120,33,1,0,0,0,3,1,9,7,9,2
06,001,SAN FERNANDO,02222,057307,0,0,12,120,69,29,0,1,0,0,3,1,7,10,9,1
06,001,SAN FERNANDO,02233,057816,0,0,7,120,63,37,2,0,0,0,4,0,10,7,7,3
06,001,SAN FERNANDO,02234,057851,0,0,23,120,47,47,1,0,0,1,5,3,8,0,0,1
06,002,PRIMERO DE MAYO,02236,057865,0,0,15,120,61,67,0,0,0,0,1,0,4,5,2,0
06,003,LIBERTAD,02240,057902,0,0,37,120,36,47,2,0,0,4,6,1,14,5,5,0
06,007,BERMEJO,02257,058005,0,0,6,40,120,32,0,0,0,0,2,0,14,6,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058030,0,0,35,120,49,65,3,1,0,0,0,0,2,0,0,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058042,0,0,4,120,38,65,2,0,0,0,6,0,4,3,4,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058045,0,0,1,120,37,60,3,0,0,1,2,0,4,6,8,0
06,011,MAYOR L. J. FONTANA,02277,058248,0,0,15,63,43,120,0,1,0,0,4,0,5,13,1,2
06,011,MAYOR L. J. FONTANA,02278,058251,0,0,13,120,55,38,2,2,0,1,1,1,2,13,5,1
06,013,COMANDANTE FERNÁNDEZ ,02286,058332,0,0,17,120,22,59,0,0,0,0,1,1,7,6,3,2
06,013,COMANDANTE FERNÁNDEZ ,02286,058350,0,0,20,120,22,30,0,0,0,0,2,0,3,9,10,3
06,013,COMANDANTE FERNÁNDEZ ,02286,058364,0,0,23,55,6,120,0,0,0,1,2,0,2,21,14,2
06,013,COMANDANTE FERNÁNDEZ ,02287,058402,0,0,11,120,19,69,0,1,0,0,1,0,7,4,4,0
06,013,COMANDANTE FERNÁNDEZ ,02287,058438,0,0,17,120,27,51,0,1,0,0,2,1,2,3,10,2
06,013,COMANDANTE FERNÁNDEZ ,02287,058459,0,0,35,120,24,51,1,2,0,1,4,2,3,0,5,2
06,013,COMANDANTE FERNÁNDEZ ,02290,058497,0,0,22,74,20,120,2,1,0,0,4,0,3,5,9,0
06,013,COMANDANTE FERNÁNDEZ ,02292,058528,0,0,8,120,17,71,0,2,0,5,5,0,4,11,4,1
06,015,25 DE MAYO,02299,058608,0,0,13,120,31,71,0,0,0,0,0,1,1,0,2,0
06,019,9 DE JULIO,02309,058753,0,0,11,120,36,62,0,0,0,0,3,1,5,6,6,1
06,019,9 DE JULIO,02309,058784,0,0,3,120,28,67,0,0,0,0,0,3,7,4,0,0
06,019,9 DE JULIO,02309,058793,0,0,14,120,35,55,1,0,0,0,1,0,6,0,9,1
06,020,CHACABUCO,02313,058805,0,0,17,120,38,48,0,0,0,1,1,1,1,9,7,1
06,024,ALMIRANTE BROWN,02324,058969,0,0,12,120,57,31,0,0,0,0,0,0,19,10,3,0
06,025,GENERAL GÜEMES,02329,059084,0,0,0,120,46,0,1,0,0,0,1,18,0,0,1,0
06,025,GENERAL GÜEMES,02338,059182,0,0,24,120,50,27,1,0,0,0,0,1,2,6,3,1
06,001,SAN FERNANDO,02207,056992,0,0,14,105,119,18,1,0,0,1,1,0,3,6,15,0
06,001,SAN FERNANDO,02207,056996,0,0,18,93,119,19,1,1,0,0,0,0,5,9,4,2
06,001,SAN FERNANDO,02207,057005,0,0,8,96,119,0,0,3,0,0,0,24,4,8,14,2
06,001,SAN FERNANDO,02225,057484,0,0,23,119,43,53,0,0,0,0,7,2,25,7,11,3
06,001,SAN FERNANDO,02234,057823,0,0,15,119,57,36,3,1,0,2,7,1,11,11,6,2
06,001,SAN FERNANDO,02234,057836,0,0,1,119,54,40,1,3,0,0,4,3,18,12,6,3
06,002,PRIMERO DE MAYO,02235,057852,0,0,16,119,71,51,0,1,0,0,3,1,1,6,6,0
06,002,PRIMERO DE MAYO,02235,057859,0,0,27,119,49,60,0,3,0,0,1,0,14,6,9,2
06,002,PRIMERO DE MAYO,02236,057863,0,0,15,119,75,47,0,0,0,0,0,5,2,5,6,0
06,003,LIBERTAD,02240,057901,0,0,0,119,67,50,0,2,0,1,4,0,10,4,7,2
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058047,0,0,28,119,52,57,1,0,0,1,2,0,1,4,0,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058077,0,0,1,119,48,62,0,0,0,0,0,0,3,2,9,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058081,0,0,13,119,54,70,0,0,0,0,2,0,3,2,5,3
06,008,LIBERTADOR GRAL. SAN MARTÍN,02264,058104,0,0,0,119,22,25,0,0,0,0,0,0,1,0,0,0
06,011,MAYOR L. J. FONTANA,02278,058258,0,0,28,119,49,28,2,0,0,0,6,0,1,20,1,1
06,013,COMANDANTE FERNÁNDEZ ,02286,058394,0,0,10,119,20,55,0,0,0,0,3,0,3,8,7,0
06,013,COMANDANTE FERNÁNDEZ ,02289,058482,0,0,17,59,18,119,0,0,0,0,4,1,4,10,6,0
06,015,25 DE MAYO,02299,058615,0,0,2,119,36,59,0,0,0,0,0,0,2,0,0,0
06,016,MAIPÚ,02303,058663,0,0,0,119,22,56,0,1,0,1,0,1,29,3,3,1
06,016,MAIPÚ,02303,058672,0,0,17,119,25,22,0,0,0,0,1,0,20,2,3,0
06,017,INDEPENDENCIA,02307,058717,0,0,2,119,65,25,0,0,0,1,1,0,0,24,1,0
