codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,01014,01012,01007,01017,01018,01010,01013,01011,01009,01015,01008,01016,01020,01019
06,025,GENERAL GÜEMES,2327,59033,0,0,5,142,31,43,0,0,0,0,0,4,0,3,3,2,1
06,025,GENERAL GÜEMES,2327,59060,0,0,28,142,29,23,2,0,0,0,0,10,0,2,4,8,0
06,001,SAN FERNANDO,2214,57162,0,0,17,141,54,29,1,0,0,0,0,12,1,6,8,2,0
06,001,SAN FERNANDO,2233,57811,0,0,34,141,48,32,1,1,0,1,0,11,0,6,2,3,3
06,003,LIBERTAD,2240,57894,0,0,24,141,40,45,1,1,0,0,0,6,0,7,6,2,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,2262,58022,0,0,3,141,39,22,1,0,0,0,1,0,0,0,0,0,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,2263,58067,0,0,1,141,49,46,0,1,0,1,0,2,1,3,8,1,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,2263,58098,0,0,12,141,36,60,0,0,0,2,1,10,1,3,0,3,2
06,008,LIBERTADOR GRAL. SAN MARTÍN,2265,58115,0,0,3,141,0,82,0,0,0,0,0,8,0,2,6,0,0
06,011,MAYOR L. J. FONTANA,2275,58175,0,0,1,45,141,19,0,0,0,0,0,3,0,1,1,0,0
06,013,COMANDANTE FERNÁNDEZ ,2286,58330,0,0,14,141,19,55,1,0,0,0,0,0,0,4,0,0,0
06,015,25 DE MAYO,2299,58623,0,0,0,141,31,57,1,0,0,0,0,3,1,4,0,0,0
06,015,25 DE MAYO,2299,58639,0,0,3,141,32,44,0,0,0,0,32,4,1,0,4,2,0
06,015,25 DE MAYO,2300,58650,0,0,2,141,74,0,0,0,0,0,0,0,1,0,0,0,0
06,016,MAIPÚ,2303,58660,0,0,10,141,28,27,0,0,0,0,0,6,0,1,0,0,1
06,016,MAIPÚ,2303,58671,0,0,2,141,24,67,0,1,0,0,1,4,0,3,1,1,1
06,019,9 DE JULIO,2309,58766,0,0,0,141,39,52,0,0,0,0,1,0,0,2,6,0,0
06,021,12 DE OCTUBRE,2316,58890,0,0,16,141,20,36,0,0,0,0,0,6,0,1,3,2,0
06,021,12 DE OCTUBRE,2316,58893,0,0,4,141,15,61,0,0,0,0,0,0,0,0,1,0,0
06,021,12 DE OCTUBRE,2316,58905,0,0,1,141,13,58,0,1,0,0,0,6,0,2,6,1,0
06,003,LIBERTAD,2240,57908,0,0,20,140,44,39,1,0,0,2,2,4,3,6,4,3,0
06,007,BERMEJO,2253,57960,0,0,0,140,43,55,3,1,0,0,1,0,0,3,4,2,1
06,007,BERMEJO,2253,57972,0,0,11,140,29,44,0,0,0,0,0,0,0,5,0,0,2
06,008,LIBERTADOR GRAL. SAN MARTÍN,2263,58032,0,0,18,140,45,38,1,1,0,0,3,2,1,3,7,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,2263,58048,0,0,9,140,38,38,0,1,0,0,0,3,0,4,8,3,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,2263,58075,0,0,19,140,48,47,0,1,0,0,0,5,0,1,3,6,2
06,010,SAN LORENZO ,2274,58169,0,0,45,55,140,0,0,0,0,0,0,5,0,3,0,0,0
06,012,O'HIGGINS,2284,58315,0,0,7,140,55,20,1,1,0,0,1,13,0,0,0,5,0
06,013,COMANDANTE FERNÁNDEZ ,2287,58462,0,0,14,140,16,42,1,0,0,1,0,5,0,3,3,1,1
06,013,COMANDANTE FERNÁNDEZ ,2287,58466,0,0,15,140,18,70,0,0,0,1,0,1,0,0,0,2,1
06,015,25 DE MAYO,2299,58642,0,0,21,140,33,48,1,0,0,0,0,5,2,0,0,0,1
06,016,MAIPÚ,2303,58697,0,0,14,140,15,47,0,6,0,0,1,6,0,2,0,0,0
06,019,9 DE JULIO,2309,58771,0,0,0,140,12,53,0,0,0,2,0,2,1,9,7,1,0
06,019,9 DE JULIO,2309,58782,0,0,2,140,22,44,0,0,0,0,1,3,0,7,6,1,2
06,025,GENERAL GÜEMES,2327,59014,0,0,12,140,32,33,0,0,0,1,5,8,0,2,4,1,3
06,001,SAN FERNANDO,2200,56870,0,0,15,46,13,139,6,3,0,0,0,5,0,12,9,6,4
06,001,SAN FERNANDO,2201,56879,0,0,19,39,16,139,3,2,0,0,0,2,2,13,6,2,4
06,003,LIBERTAD,2240,57897,0,0,0,139,39,65,3,1,0,0,2,6,1,11,5,6,1
06,004,GENERAL DONOVAN,2246,57929,0,0,29,139,49,41,0,0,0,0,0,6,0,3,5,5,0
06,007,BERMEJO,2253,57962,0,0,16,139,46,40,4,0,0,0,1,6,0,3,4,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,2259,58010,0,0,11,39,139,59,0,0,0,0,0,0,0,2,0,0,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,2263,58072,0,0,15,139,33,44,2,0,0,0,0,10,0,5,5,2,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,2263,58079,0,0,28,139,67,42,0,1,0,0,0,0,0,1,0,1,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,2263,58082,0,0,15,139,64,44,0,0,0,0,0,2,0,0,5,2,0
06,013,COMANDANTE FERNÁNDEZ ,2286,58369,0,0,11,139,18,78,1,1,0,1,3,6,0,3,6,3,2
06,015,25 DE MAYO,2299,58606,0,0,0,139,29,62,0,0,0,0,1,12,0,3,4,2,0
06,015,25 DE MAYO,2300,58646,0,0,7,139,70,14,0,0,0,0,1,0,0,1,2,0,1
06,016,MAIPÚ,2303,58666,0,0,6,139,26,40,1,3,0,1,0,2,0,4,2,2,0
06,020,CHACABUCO,2313,58827,0,0,16,139,33,56,0,1,0,1,0,8,0,5,7,2,3
06,025,GENERAL GÜEMES,2327,59005,0,0,2,139,45,29,4,1,0,1,1,16,0,1,2,4,1
06,025,GENERAL GÜEMES,2338,59193,0,0,13,139,43,16,0,0,0,0,1,9,0,0,0,0,1
06,007,BERMEJO,2250,57951,0,0,11,59,138,14,1,0,0,0,0,0,1,10,0,4,0
06,007,BERMEJO,2253,57961,0,0,0,138,29,60,1,0,0,1,0,12,0,3,9,3,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,2263,58035,0,0,2,138,61,41,2,0,0,0,0,9,1,1,0,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,2263,58057,0,0,2,138,28,51,2,2,0,0,0,9,0,0,7,3,2
06,008,LIBERTADOR GRAL. SAN MARTÍN,2263,58083,0,0,17,138,47,44,1,0,0,0,2,3,1,0,8,3,0
06,011,MAYOR L. J. FONTANA,2278,58253,0,0,21,138,57,33,0,0,0,2,0,18,0,0,3,0,1
06,012,O'HIGGINS,2284,58321,0,0,0,138,42,31,0,0,0,0,2,0,1,3,0,0,1
06,013,COMANDANTE FERNÁNDEZ ,2286,58374,0,0,13,138,19,65,0,1,0,0,0,11,1,3,8,0,0
06,013,COMANDANTE FERNÁNDEZ ,2287,58405,0,0,1,138,16,64,3,0,1,1,0,11,1,9,6,0,0
06,015,25 DE MAYO,2299,58614,0,0,0,138,30,51,0,0,0,0,0,0,0,3,3,1,1
06,015,25 DE MAYO,2299,58624,0,0,1,138,34,62,0,0,0,1,0,5,0,1,0,4,0
06,021,12 DE OCTUBRE,2316,58902,0,0,17,138,9,47,1,0,0,0,0,8,0,3,5,1,0
06,025,GENERAL GÜEMES,2327,59043,0,0,30,138,35,25,0,1,0,1,0,2,1,2,4,3,4
06,025,GENERAL GÜEMES,2327,59069,0,0,15,138,28,49,1,1,0,1,0,10,1,2,4,1,2
06,025,GENERAL GÜEMES,2338,59181,0,0,0,138,0,19,0,0,0,0,0,0,1,0,0,0,0
06,001,SAN FERNANDO,2200,56860,0,0,10,36,30,137,3,3,0,0,1,10,0,8,11,1,2
06,001,SAN FERNANDO,2203,56917,0,0,14,39,16,137,2,0,0,1,0,8,2,3,14,3,2
06,003,LIBERTAD,2240,57907,0,0,0,137,46,47,2,0,0,0,2,8,0,11,4,0,1
06,007,BERMEJO,2257,58006,0,0,0,65,137,24,2,0,0,0,2,6,0,4,0,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,2263,58070,0,0,20,137,45,42,1,1,0,0,0,2,1,8,4,3,1
06,013,COMANDANTE FERNÁNDEZ ,2288,58472,0,0,20,52,9,137,0,0,0,0,0,0,2,1,0,0,2
06,015,25 DE MAYO,2300,58653,0,0,0,137,66,9,0,0,0,0,0,0,0,0,0,0,0
06,019,9 DE JULIO,2309,58738,0,0,9,137,30,65,1,0,0,0,0,2,0,4,6,3,0
06,025,GENERAL GÜEMES,2327,59070,0,0,11,137,29,34,0,0,0,2,2,14,0,6,4,6,0
06,001,SAN FERNANDO,2200,56862,0,0,12,52,11,136,4,3,0,0,0,4,0,8,4,9,4
06,003,LIBERTAD,2240,57906,0,0,35,0,62,40,136,0,0,0,1,0,0,5,0,3,2
06,004,GENERAL DONOVAN,2246,57933,0,0,15,136,54,40,1,0,0,2,0,1,0,5,3,2,1
06,007,BERMEJO,2250,57952,0,0,14,62,136,9,1,0,0,0,0,0,0,12,2,1,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,2263,58085,0,0,10,136,32,73,0,0,0,0,1,3,2,0,5,3,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,2266,58119,0,0,13,136,38,33,0,2,0,1,0,11,1,0,0,1,1
06,013,COMANDANTE FERNÁNDEZ ,2286,58355,0,0,12,136,16,59,0,0,0,0,0,13,1,2,1,3,0
06,015,25 DE MAYO,2299,58629,0,0,12,136,33,54,0,0,0,1,0,6,0,1,3,1,1
06,015,25 DE MAYO,2299,58645,0,0,1,136,24,74,1,0,0,0,0,5,0,1,4,0,0
06,021,12 DE OCTUBRE,2315,58883,0,0,3,136,17,28,4,0,0,0,0,0,0,0,0,0,3
06,025,GENERAL GÜEMES,2327,58994,0,0,2,136,31,29,3,1,0,0,0,7,1,0,4,2,0
06,025,GENERAL GÜEMES,2327,58996,0,0,18,136,25,14,3,0,0,0,0,13,0,0,8,6,0
06,025,GENERAL GÜEMES,2330,59091,0,0,6,136,57,11,0,0,0,0,0,1,0,0,1,2,0
06,025,GENERAL GÜEMES,2338,59194,0,0,9,136,47,20,0,0,0,1,1,5,0,2,2,0,0
06,001,SAN FERNANDO,2203,56911,0,0,10,46,23,135,4,1,0,0,1,3,1,11,14,6,3
06,001,SAN FERNANDO,2214,57154,0,0,21,135,51,31,2,1,0,0,1,10,2,4,7,6,2
06,001,SAN FERNANDO,2214,57155,0,0,27,135,46,34,0,1,0,0,0,7,0,9,6,5,3
06,001,SAN FERNANDO,2214,57178,0,0,9,135,47,1,1,0,0,0,0,0,1,7,3,3,3
06,003,LIBERTAD,2240,57898,0,0,23,135,40,47,1,0,0,0,1,4,0,8,6,5,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,2263,58064,0,0,9,135,38,71,1,0,0,0,0,2,0,2,4,3,0
06,009,TAPENAGA,2269,58131,0,0,1,135,61,17,0,0,0,0,0,0,0,0,2,1,0
06,010,SAN LORENZO ,2273,58165,0,0,40,135,4,37,0,0,0,1,0,4,0,1,3,0,1
06,013,COMANDANTE FERNÁNDEZ ,2290,58509,0,0,5,70,12,135,0,1,0,0,0,7,1,8,11,5,1
06,016,MAIPÚ,2303,58687,0,0,8,135,25,41,2,0,0,0,0,14,0,2,1,1,0
06,021,12 DE OCTUBRE,2316,58886,0,0,9,135,21,59,0,0,0,0,2,1,0,1,4,0,0
06,021,12 DE OCTUBRE,2316,58898,0,0,4,135,19,54,0,0,0,0,0,0,0,0,7,1,1
06,021,12 DE OCTUBRE,2316,58911,0,0,7,135,25,61,1,0,0,0,2,7,0,4,11,0,0
06,021,12 DE OCTUBRE,2316,58912,0,0,12,135,17,63,0,0,0,0,0,2,0,1,7,3,3
06,024,ALMIRANTE BROWN,2324,58974,0,0,5,135,57,32,0,0,0,0,0,13,0,5,1,0,0
06,024,ALMIRANTE BROWN,2325,58984,0,0,25,135,95,45,0,0,0,0,0,1,0,0,0,0,0
06,025,GENERAL GÜEMES,2327,58992,0,0,12,135,15,34,4,0,0,1,1,10,0,4,4,4,2
06,025,GENERAL GÜEMES,2327,59040,0,0,10,135,34,43,3,0,0,0,0,9,0,1,4,2,0
06,001,SAN FERNANDO,2201,56887,0,0,0,36,21,134,5,0,0,0,0,6,1,8,9,4,2
06,001,SAN FERNANDO,2214,57156,0,0,14,134,47,44,2,3,0,0,0,4,1,12,4,4,2
06,008,LIBERTADOR GRAL. SAN MARTÍN,2261,58015,0,0,16,134,43,61,0,0,0,0,1,1,0,7,2,1,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,2266,58118,0,0,18,134,55,28,1,5,0,0,1,1,0,3,3,2,1
06,009,TAPENAGA,2269,58130,0,0,9,134,50,21,0,0,0,0,1,3,0,0,1,0,0
06,011,MAYOR L. J. FONTANA,2278,58249,0,0,26,134,59,28,0,1,0,0,7,0,0,1,3,3,1
06,013,COMANDANTE FERNÁNDEZ ,2287,58420,0,0,0,134,25,0,0,0,0,1,2,0,1,4,0,0,0
06,013,COMANDANTE FERNÁNDEZ ,2287,58432,0,0,7,134,24,69,0,0,0,0,1,6,2,2,9,1,1
06,013,COMANDANTE FERNÁNDEZ ,2288,58475,0,0,15,43,10,134,0,2,0,0,0,5,0,1,9,4,0
06,013,COMANDANTE FERNÁNDEZ ,2290,58499,0,0,14,82,5,134,0,0,0,0,0,10,1,4,8,3,2
06,015,25 DE MAYO,2299,58597,0,0,0,134,26,66,0,1,0,0,0,1,0,3,9,2,2
06,024,ALMIRANTE BROWN,2324,58972,0,0,7,134,57,27,0,0,0,1,0,11,0,6,3,0,0
06,025,GENERAL GÜEMES,2327,59042,0,0,11,134,33,36,0,0,0,0,2,24,1,3,2,3,1
06,025,GENERAL GÜEMES,2331,59103,0,0,9,134,28,51,1,0,0,1,0,3,0,5,1,2,2
06,001,SAN FERNANDO,2201,56881,0,0,9,47,11,133,2,0,0,0,0,7,2,10,7,6,2
06,001,SAN FERNANDO,2207,57009,0,0,13,78,133,21,1,0,0,0,1,8,2,6,11,0,2
06,001,SAN FERNANDO,2233,57797,0,0,30,133,43,43,1,2,0,1,1,4,0,11,1,5,3
06,002,PRIMERO DE MAYO,2235,57857,0,0,16,133,55,49,3,1,0,1,0,6,1,4,5,1,3
06,008,LIBERTADOR GRAL. SAN MARTÍN,2263,58054,0,0,13,133,43,48,0,2,0,0,0,5,0,2,5,5,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,2263,58059,0,0,26,133,40,44,1,0,0,0,2,0,1,2,9,2,4
06,008,LIBERTADOR GRAL. SAN MARTÍN,2263,58093,0,0,16,133,48,59,0,1,0,0,1,7,0,4,8,3,0
06,013,COMANDANTE FERNÁNDEZ ,2286,58357,0,0,17,133,27,64,0,0,0,0,0,4,1,1,2,5,0
06,013,COMANDANTE FERNÁNDEZ ,2286,58358,0,0,0,133,21,65,0,2,0,0,0,0,2,3,0,0,0
06,016,MAIPÚ,2303,58691,0,0,9,133,24,66,1,0,0,0,0,8,1,4,4,4,0
06,019,9 DE JULIO,2309,58786,0,0,8,133,34,49,0,0,0,2,2,5,0,7,7,1,0
06,025,GENERAL GÜEMES,2327,59011,0,0,13,133,32,48,1,1,0,0,1,19,0,0,7,2,0
06,025,GENERAL GÜEMES,2327,59039,0,0,11,133,25,53,1,1,0,0,0,9,0,0,4,0,0
06,025,GENERAL GÜEMES,2327,59051,0,0,9,133,41,0,0,1,0,0,1,0,0,2,0,4,2
06,025,GENERAL GÜEMES,2328,59077,0,0,8,133,47,30,2,0,0,0,0,15,0,8,2,2,2
06,025,GENERAL GÜEMES,2331,59097,0,0,5,133,37,49,0,0,0,0,0,0,0,2,0,0,0
06,025,GENERAL GÜEMES,2338,59183,0,0,3,133,42,24,1,0,0,0,1,2,1,3,2,0,0
06,001,SAN FERNANDO,2214,57157,0,0,18,132,36,29,4,1,0,0,1,6,0,8,6,8,1
06,001,SAN FERNANDO,2233,57813,0,0,0,132,47,33,0,0,0,0,0,13,1,6,7,2,2
06,003,LIBERTAD,2240,57904,0,0,19,132,43,50,0,2,0,0,0,3,1,12,3,1,0
06,004,GENERAL DONOVAN,2246,57936,0,0,15,132,47,58,7,0,0,1,2,1,0,4,4,2,2
06,007,BERMEJO,2252,57958,0,0,0,132,11,5,1,0,0,0,0,1,0,0,0,0,0
06,011,MAYOR L. J. FONTANA,2275,58176,0,0,3,56,132,26,0,0,0,0,0,0,0,4,1,0,0
06,013,COMANDANTE FERNÁNDEZ ,2287,58439,0,0,18,132,24,44,0,0,0,1,0,6,0,6,3,3,0
06,013,COMANDANTE FERNÁNDEZ ,2287,58450,0,0,4,132,16,65,0,0,0,1,0,14,1,2,4,1,4
06,013,COMANDANTE FERNÁNDEZ ,2288,58474,0,0,14,47,12,132,0,1,0,0,0,6,0,11,6,5,0
06,013,COMANDANTE FERNÁNDEZ ,2290,58497,0,0,13,70,16,132,1,1,0,0,1,5,1,3,8,4,0
06,014,QUITILIPI,2296,58574,0,0,3,132,28,47,4,0,0,0,1,6,1,3,12,1,0
06,015,25 DE MAYO,2300,58647,0,0,5,132,65,1,0,0,0,0,0,0,0,0,0,0,0
06,019,9 DE JULIO,2309,58747,0,0,9,132,28,55,0,0,0,0,0,6,0,3,7,1,0
06,019,9 DE JULIO,2309,58751,0,0,0,132,22,71,0,1,0,0,0,5,1,7,6,2,1
06,021,12 DE OCTUBRE,2316,58906,0,0,18,132,14,55,0,0,0,1,2,4,0,2,6,2,0
06,021,12 DE OCTUBRE,2316,58913,0,0,11,132,28,57,0,0,0,0,0,2,0,0,10,2,0
06,021,12 DE OCTUBRE,2316,58917,0,0,11,132,23,63,1,0,0,0,1,0,0,1,7,0,0
06,025,GENERAL GÜEMES,2327,59020,0,0,32,132,36,0,0,0,0,0,0,11,1,2,3,2,2
06,025,GENERAL GÜEMES,2327,59046,0,0,26,132,30,35,0,0,0,0,0,8,0,3,2,2,0
06,025,GENERAL GÜEMES,2327,59050,0,0,0,132,32,47,2,0,0,0,0,10,0,2,2,0,0
06,025,GENERAL GÜEMES,2338,59189,0,0,0,132,60,16,1,0,0,0,1,5,0,2,3,0,0
06,001,SAN FERNANDO,2203,56908,0,0,15,48,21,131,4,1,0,0,0,11,0,7,7,4,2
06,001,SAN FERNANDO,2234,57824,0,0,24,131,48,41,2,1,0,2,4,9,2,5,8,4,0
06,003,LIBERTAD,2240,57891,0,0,12,131,53,35,1,1,0,0,0,10,1,11,8,7,0
06,007,BERMEJO,2250,57953,0,0,14,72,131,16,0,0,0,0,0,0,0,6,1,7,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,2259,58011,0,0,7,66,131,43,0,0,0,0,0,2,0,1,1,0,0
06,012,O'HIGGINS,2284,58319,0,0,0,131,44,32,1,0,0,0,1,12,0,3,3,1,0
06,013,COMANDANTE FERNÁNDEZ ,2286,58337,0,0,17,131,25,42,1,0,0,0,0,8,0,0,3,2,1
06,013,COMANDANTE FERNÁNDEZ ,2286,58342,0,0,13,131,15,60,2,1,0,0,3,2,0,0,3,0,4
06,013,COMANDANTE FERNÁNDEZ ,2286,58372,0,0,14,131,24,58,0,0,0,0,1,6,1,3,5,1,0
06,013,COMANDANTE FERNÁNDEZ ,2290,58491,0,0,0,81,16,131,0,0,0,0,4,6,1,4,17,1,2
06,016,MAIPÚ,2303,58676,0,0,20,131,21,48,0,1,0,0,0,7,0,2,3,1,0
06,019,9 DE JULIO,2309,58745,0,0,6,131,35,34,1,0,0,0,2,13,0,5,11,0,0
06,019,9 DE JULIO,2309,58768,0,0,9,131,28,58,0,0,0,0,0,7,0,8,5,2,0
06,020,CHACABUCO,2313,58833,0,0,23,131,27,60,0,0,0,0,0,2,0,1,0,0,3
06,020,CHACABUCO,2313,58834,0,0,0,131,36,55,0,0,0,0,0,12,0,3,6,2,4
06,020,CHACABUCO,2313,58855,0,0,18,131,26,46,0,1,0,1,0,8,1,3,6,3,3
06,021,12 DE OCTUBRE,2316,58899,0,0,0,131,24,0,0,0,0,0,0,8,71,2,0,2,1
06,025,GENERAL GÜEMES,2327,59012,0,0,16,131,12,58,1,0,0,0,1,6,0,4,0,1,1
06,025,GENERAL GÜEMES,2327,59064,0,0,8,131,27,45,3,0,0,0,2,19,0,1,5,2,1
06,001,SAN FERNANDO,2200,56871,0,0,18,45,12,130,3,0,0,0,0,4,2,15,13,5,4
06,001,SAN FERNANDO,2214,57175,0,0,0,130,0,30,0,0,0,0,0,0,0,0,0,0,3
06,001,SAN FERNANDO,2233,57798,0,0,14,130,44,38,0,1,0,0,2,7,2,13,5,5,2
06,003,LIBERTAD,2240,57893,0,0,17,130,59,45,0,1,0,1,3,4,1,5,3,0,2
06,004,GENERAL DONOVAN,2246,57925,0,0,21,130,50,48,2,1,0,0,1,2,0,5,3,0,0
06,005,SARGENTO CABRAL ,2248,57948,0,0,9,130,32,77,0,1,0,0,0,4,0,5,2,1,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,2263,58068,0,0,2,130,0,98,0,0,0,0,0,4,1,1,5,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,2263,58071,0,0,3,130,41,60,1,0,0,0,0,0,0,7,0,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,2263,58088,0,0,1,130,35,53,2,2,0,0,4,2,0,1,12,5,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,2263,58090,0,0,10,130,59,54,2,0,0,0,0,0,0,4,7,4,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,2263,58100,0,0,13,130,37,64,2,0,0,1,0,4,0,3,8,2,1
06,013,COMANDANTE FERNÁNDEZ ,2286,58398,0,0,23,130,18,59,0,0,0,2,1,0,0,1,0,7,1
06,013,COMANDANTE FERNÁNDEZ ,2287,58446,0,0,13,130,2,78,1,1,0,31,0,0,0,1,6,0,0
06,013,COMANDANTE FERNÁNDEZ ,2287,58468,0,0,13,130,20,62,0,0,0,0,0,8,0,3,4,4,3
06,013,COMANDANTE FERNÁNDEZ ,2288,58473,0,0,15,27,10,130,0,0,0,0,0,12,0,2,9,5,1
06,013,COMANDANTE FERNÁNDEZ ,2288,58476,0,0,18,43,12,130,0,1,0,1,0,4,2,2,6,3,1
06,013,COMANDANTE FERNÁNDEZ ,2290,58489,0,0,20,69,23,130,1,0,0,0,1,2,0,4,9,2,0
06,013,COMANDANTE FERNÁNDEZ ,2290,58505,0,0,21,61,26,130,0,0,0,0,0,11,1,3,11,2,0
06,015,25 DE MAYO,2300,58651,0,0,6,130,72,13,0,0,0,1,1,2,0,2,4,0,0
06,015,25 DE MAYO,2300,58652,0,0,0,130,85,0,1,0,0,0,0,0,0,0,0,0,0
06,021,12 DE OCTUBRE,2316,58894,0,0,3,130,19,73,0,3,0,0,0,1,0,0,10,3,0
06,025,GENERAL GÜEMES,2327,59059,0,0,0,130,33,35,0,0,0,2,0,15,1,2,4,0,0
06,025,GENERAL GÜEMES,2327,59063,0,0,13,130,38,45,1,0,0,0,0,14,0,2,5,4,0
06,025,GENERAL GÜEMES,2337,59171,0,0,0,130,14,40,0,0,0,0,2,1,0,0,1,0,0
06,001,SAN FERNANDO,2201,56875,0,0,6,53,20,129,8,0,0,0,2,3,1,11,7,5,5
06,001,SAN FERNANDO,2207,56986,0,0,19,74,129,19,0,1,0,1,0,4,0,7,6,3,2
06,001,SAN FERNANDO,2214,57173,0,0,0,129,40,41,2,0,0,0,0,10,0,6,4,3,1
06,001,SAN FERNANDO,2214,57177,0,0,0,129,49,40,2,1,0,0,0,13,0,5,3,4,2
06,001,SAN FERNANDO,2233,57801,0,0,21,129,47,44,3,0,11,0,2,8,0,11,5,4,3
06,008,LIBERTADOR GRAL. SAN MARTÍN,2263,58051,0,0,12,129,55,42,3,0,0,0,0,3,0,4,13,3,2
06,009,TAPENAGA,2269,58128,0,0,5,129,44,12,1,1,0,0,0,4,0,3,2,0,0
06,012,O'HIGGINS,2284,58317,0,0,0,129,47,31,1,1,0,0,1,4,0,2,6,0,1
06,013,COMANDANTE FERNÁNDEZ ,2286,58346,0,0,21,129,11,51,0,0,0,0,2,12,2,2,0,2,2
06,013,COMANDANTE FERNÁNDEZ ,2286,58354,0,0,11,129,29,68,0,2,0,1,1,10,1,0,4,3,1
06,013,COMANDANTE FERNÁNDEZ ,2287,58430,0,0,21,129,22,52,0,0,0,1,0,3,0,8,0,5,2
06,015,25 DE MAYO,2299,58617,0,0,4,129,45,44,0,0,0,0,0,7,0,0,1,3,0
06,015,25 DE MAYO,2299,58632,0,0,6,129,30,61,1,2,0,0,0,1,1,4,4,5,1
06,016,MAIPÚ,2303,58662,0,0,9,129,21,70,0,1,0,0,2,3,0,2,8,1,0
06,016,MAIPÚ,2303,58679,0,0,0,129,29,41,0,0,0,0,0,10,0,7,1,0,0
06,019,9 DE JULIO,2309,58779,0,0,6,129,25,52,0,0,0,0,2,10,1,7,9,3,0
06,020,CHACABUCO,2313,58842,0,0,7,129,42,42,0,0,0,2,2,5,2,2,3,2,1
06,021,12 DE OCTUBRE,2316,58888,0,0,15,129,13,60,0,1,0,1,0,9,0,4,6,1,2
06,024,ALMIRANTE BROWN,2325,58983,0,0,13,129,23,40,0,0,0,0,0,9,1,1,0,0,2
06,025,GENERAL GÜEMES,2327,58997,0,0,21,129,41,29,0,1,0,0,0,6,0,2,0,1,1
06,025,GENERAL GÜEMES,2327,59013,0,0,16,129,23,55,0,0,0,0,0,13,1,5,4,0,0
06,025,GENERAL GÜEMES,2327,59021,0,0,24,129,32,27,0,0,0,0,1,7,0,1,2,4,0
06,025,GENERAL GÜEMES,2327,59034,0,0,31,129,30,25,0,0,0,0,0,0,0,1,3,1,3
06,025,GENERAL GÜEMES,2329,59087,0,0,2,129,71,1,0,0,0,0,0,0,0,1,1,0,6
06,001,SAN FERNANDO,2200,56861,0,0,17,60,24,128,4,1,0,0,0,5,1,6,4,4,0
06,001,SAN FERNANDO,2207,56994,0,0,16,88,128,27,1,0,0,0,2,7,0,6,4,6,1
06,001,SAN FERNANDO,2214,57172,0,0,0,128,53,39,0,1,0,0,0,0,2,3,0,0,0
06,001,SAN FERNANDO,2233,57806,0,0,15,128,40,38,0,1,0,3,2,5,3,12,6,3,5
06,001,SAN FERNANDO,2233,57815,0,0,22,128,64,40,1,1,0,0,1,3,0,5,3,1,3
06,008,LIBERTADOR GRAL. SAN MARTÍN,2263,58036,0,0,12,128,33,66,0,0,0,2,0,6,0,1,9,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,2263,58061,0,0,21,128,38,58,1,0,0,0,0,4,1,2,20,2,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,2263,58080,0,0,16,128,23,73,0,0,0,1,1,6,0,1,7,0,0
06,012,O'HIGGINS,2282,58275,0,0,7,128,67,21,0,0,0,0,0,6,0,2,8,0,0
06,013,COMANDANTE FERNÁNDEZ ,2286,58331,0,0,2,128,17,54,1,0,0,2,0,6,0,4,8,2,1
06,013,COMANDANTE FERNÁNDEZ ,2287,58447,0,0,26,128,19,48,0,1,0,0,0,5,0,3,7,10,1
06,019,9 DE JULIO,2309,58748,0,0,2,128,30,47,1,0,0,1,0,3,0,4,0,0,0
06,019,9 DE JULIO,2309,58772,0,0,8,128,29,72,2,0,0,1,0,2,0,3,7,2,0
06,025,GENERAL GÜEMES,2331,59099,0,0,3,128,33,48,0,0,0,0,0,0,0,3,0,0,0
06,025,GENERAL GÜEMES,2332,59111,0,0,6,128,27,16,0,0,0,1,0,2,0,0,0,0,0
06,025,GENERAL GÜEMES,2338,59174,0,0,14,128,42,22,0,0,0,0,6,8,0,2,0,1,0
06,001,SAN FERNANDO,2200,56868,0,0,17,55,23,127,3,0,0,0,0,9,1,7,8,5,3
