codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0038,0047,0050,0061,0064,0160,0515,0523
13,Maipú,006,0048 ,1926,340,12,9,NA,NA,8,18,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1927,340,11,17,NA,NA,4,19,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1928,340,9,5,NA,NA,18,16,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1929,340,10,6,NA,NA,7,11,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1930,340,7,14,NA,NA,3,14,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1931,340,19,9,NA,NA,6,11,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1932,340,16,0,NA,NA,13,10,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1933,340,11,4,NA,NA,9,8,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1934,340,15,10,NA,NA,9,14,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1935,340,17,5,NA,NA,3,16,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1936,340,6,9,NA,NA,6,21,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1937,340,27,12,NA,NA,5,27,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1938,340,17,5,NA,NA,6,13,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1939,340,13,19,NA,NA,6,19,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1940,340,25,12,NA,NA,5,0,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1941,340,8,7,NA,NA,13,5,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1942,340,14,13,NA,NA,9,12,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1943,340,10,4,NA,NA,12,25,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1944,340,6,6,NA,NA,6,16,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1945,340,14,15,NA,NA,8,2,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1946,340,15,10,NA,NA,14,13,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1947,340,52,11,NA,NA,7,19,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1948,340,18,9,NA,NA,10,14,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1949,340,19,4,NA,NA,12,17,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1950,340,17,4,NA,NA,12,13,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1951,340,28,0,NA,NA,10,15,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1952,340,13,10,NA,NA,11,14,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1953,340,3,0,NA,NA,14,30,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1954,340,1,8,NA,NA,6,20,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1955,340,10,9,NA,NA,15,16,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1956,340,6,13,NA,NA,9,11,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1957,340,12,9,NA,NA,11,26,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1958,340,21,3,NA,NA,7,17,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1959,340,0,0,NA,NA,8,8,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1960,340,14,18,NA,NA,7,16,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1961,340,5,15,NA,NA,7,17,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1962,340,0,16,NA,NA,8,0,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1963,340,14,9,NA,NA,7,15,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1964,340,9,10,NA,NA,6,4,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1965,340,49,22,NA,NA,3,11,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1966,340,14,13,NA,NA,8,13,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1967,340,0,0,NA,NA,13,11,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1968,340,0,3,NA,NA,1,20,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1969,340,23,10,NA,NA,8,19,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1970,340,15,9,NA,NA,11,15,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1971,340,6,5,NA,NA,7,20,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1972,340,15,6,NA,NA,7,20,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1973,340,20,5,NA,NA,6,14,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1974,340,13,3,NA,NA,10,23,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1975,340,13,16,NA,NA,9,16,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1976,340,22,2,NA,NA,10,13,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1977,340,4,12,NA,NA,11,23,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1978,340,16,19,NA,NA,9,14,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1979,340,36,8,NA,NA,10,10,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1980,340,19,8,NA,NA,8,16,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1981,340,16,7,NA,NA,9,13,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1982,340,0,0,NA,NA,7,14,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1983,340,11,19,NA,NA,14,14,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1984,340,22,0,NA,NA,9,19,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1985,340,20,7,NA,NA,10,14,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1986,340,18,7,NA,NA,11,15,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1987,340,0,0,NA,NA,4,19,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1988,340,0,0,NA,NA,7,12,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1989,340,0,0,NA,NA,6,15,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1990,339,3,24,NA,NA,12,14,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1991,339,16,14,NA,NA,5,12,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1992,339,4,13,NA,NA,13,8,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1993,339,0,0,NA,NA,7,17,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1994,339,0,0,NA,NA,12,22,NA,NA,NA,NA,NA
13,Maipú,006,0048 ,1995,339,0,0,NA,NA,13,12,NA,NA,NA,NA,NA
13,Maipú,006,0049 ,1996,320,2,15,NA,NA,5,0,NA,NA,NA,NA,NA
13,Maipú,006,0049 ,1997,320,38,7,NA,NA,7,17,NA,NA,NA,NA,NA
13,Maipú,006,0049 ,1998,320,12,7,NA,NA,8,16,NA,NA,NA,NA,NA
13,Maipú,006,0049 ,1999,320,12,9,NA,NA,3,12,NA,NA,NA,NA,NA
13,Maipú,006,0049 ,2000,319,5,22,NA,NA,8,12,NA,NA,NA,NA,NA
13,Maipú,006,0049 ,2001,319,18,2,NA,NA,6,13,NA,NA,NA,NA,NA
13,Maipú,006,0049 ,2002,319,20,9,NA,NA,5,7,NA,NA,NA,NA,NA
13,Maipú,006,0049 ,2003,319,1,12,NA,NA,5,12,NA,NA,NA,NA,NA
13,Maipú,006,0049 ,2004,319,15,6,NA,NA,3,11,NA,NA,NA,NA,NA
13,Maipú,006,0049A,2005,313,1,8,NA,NA,3,6,NA,NA,NA,NA,NA
13,Maipú,006,0049A,2006,313,1,14,NA,NA,5,9,NA,NA,NA,NA,NA
13,Maipú,006,0049A,2007,313,16,13,NA,NA,3,6,NA,NA,NA,NA,NA
13,Maipú,006,0049A,2008,313,10,18,NA,NA,3,4,NA,NA,NA,NA,NA
13,Maipú,006,0049A,2009,313,0,0,NA,NA,5,7,NA,NA,NA,NA,NA
13,Maipú,006,0049A,2010,313,10,12,NA,NA,6,12,NA,NA,NA,NA,NA
13,Maipú,006,0049A,2011,312,35,5,NA,NA,7,8,NA,NA,NA,NA,NA
13,Maipú,006,0049A,2012,312,0,0,NA,NA,0,0,NA,NA,NA,NA,NA
13,Maipú,006,0049A,2013,312,16,15,NA,NA,6,6,NA,NA,NA,NA,NA
13,Maipú,006,0049A,2014,312,6,4,NA,NA,4,14,NA,NA,NA,NA,NA
13,Maipú,006,0049B,2015,314,30,9,NA,NA,9,11,NA,NA,NA,NA,NA
13,Maipú,006,0049B,2016,314,18,9,NA,NA,8,7,NA,NA,NA,NA,NA
13,Maipú,006,0049B,2017,313,15,10,NA,NA,7,12,NA,NA,NA,NA,NA
13,Maipú,006,0049B,2018,313,15,8,NA,NA,6,8,NA,NA,NA,NA,NA
13,Maipú,006,0049B,2019,313,0,0,NA,NA,2,5,NA,NA,NA,NA,NA
13,Maipú,006,0050 ,2020,333,0,0,NA,NA,0,2,NA,NA,NA,NA,NA
13,Maipú,006,0050 ,2021,333,3,0,NA,NA,4,10,NA,NA,NA,NA,NA
13,Maipú,006,0050 ,2022,333,0,0,NA,NA,0,4,NA,NA,NA,NA,NA
13,Maipú,006,0050 ,2023,333,0,0,NA,NA,3,3,NA,NA,NA,NA,NA
13,Maipú,006,0050 ,2024,333,15,4,NA,NA,3,1,NA,NA,NA,NA,NA
13,Maipú,006,0050 ,2025,333,26,13,NA,NA,3,5,NA,NA,NA,NA,NA
13,Maipú,006,0050 ,2026,333,18,6,NA,NA,3,1,NA,NA,NA,NA,NA
13,Maipú,006,0050 ,2027,333,11,13,NA,NA,2,2,NA,NA,NA,NA,NA
13,Maipú,006,0050 ,2028,333,19,0,NA,NA,1,1,NA,NA,NA,NA,NA
13,Maipú,006,0050 ,2029,333,18,15,NA,NA,1,6,NA,NA,NA,NA,NA
13,Maipú,006,0050 ,2030,333,18,9,NA,NA,3,5,NA,NA,NA,NA,NA
13,Maipú,006,0050 ,2031,333,6,9,NA,NA,2,1,NA,NA,NA,NA,NA
13,Maipú,006,0050 ,2032,333,6,8,NA,NA,1,3,NA,NA,NA,NA,NA
13,Maipú,006,0050 ,2033,333,7,7,NA,NA,0,0,NA,NA,NA,NA,NA
13,Maipú,006,0050 ,2034,333,12,7,NA,NA,8,3,NA,NA,NA,NA,NA
13,Maipú,006,0050 ,2035,333,0,19,NA,NA,1,0,NA,NA,NA,NA,NA
13,Maipú,006,0051 ,2036,338,2,9,NA,NA,1,8,NA,NA,NA,NA,NA
13,Maipú,006,0051 ,2037,338,3,4,NA,NA,2,7,NA,NA,NA,NA,NA
13,Maipú,006,0051 ,2038,338,17,19,NA,NA,9,10,NA,NA,NA,NA,NA
13,Maipú,006,0051 ,2039,338,0,6,NA,NA,4,9,NA,NA,NA,NA,NA
13,Maipú,006,0051 ,2040,338,4,12,NA,NA,5,6,NA,NA,NA,NA,NA
13,Maipú,006,0051 ,2041,338,0,0,NA,NA,0,0,NA,NA,NA,NA,NA
13,Maipú,006,0051 ,2042,338,3,0,NA,NA,3,4,NA,NA,NA,NA,NA
13,Maipú,006,0051 ,2043,338,2,11,NA,NA,1,6,NA,NA,NA,NA,NA
13,Maipú,006,0051 ,2044,338,4,21,NA,NA,3,8,NA,NA,NA,NA,NA
13,Maipú,006,0051 ,2045,338,21,5,NA,NA,8,7,NA,NA,NA,NA,NA
13,Maipú,006,0051 ,2046,338,2,12,NA,NA,0,19,NA,NA,NA,NA,NA
13,Maipú,006,0051 ,2047,338,0,0,NA,NA,3,11,NA,NA,NA,NA,NA
13,Maipú,006,0051 ,2048,338,10,15,NA,NA,6,13,NA,NA,NA,NA,NA
13,Maipú,006,0051 ,2049,338,0,0,NA,NA,4,9,NA,NA,NA,NA,NA
13,Maipú,006,0051 ,2050,338,133,3,NA,NA,8,9,NA,NA,NA,NA,NA
13,Maipú,006,0051 ,2051,338,9,12,NA,NA,4,5,NA,NA,NA,NA,NA
13,Maipú,006,0051 ,2052,338,15,11,NA,NA,5,11,NA,NA,NA,NA,NA
13,Maipú,006,0051 ,2053,338,2,16,NA,NA,11,10,NA,NA,NA,NA,NA
13,Maipú,006,0051 ,2054,337,33,8,NA,NA,7,5,NA,NA,NA,NA,NA
13,Maipú,006,0051 ,2055,337,0,0,NA,NA,9,8,NA,NA,NA,NA,NA
13,Maipú,006,0051 ,2056,337,15,3,NA,NA,6,11,NA,NA,NA,NA,NA
13,Maipú,006,0051 ,2057,337,0,23,NA,NA,8,14,NA,NA,NA,NA,NA
13,Maipú,006,0051 ,2058,337,20,4,NA,NA,5,7,NA,NA,NA,NA,NA
13,Maipú,006,0051 ,2059,337,0,0,NA,NA,12,14,NA,NA,NA,NA,NA
13,Maipú,006,0051 ,2060,337,22,14,NA,NA,7,12,NA,NA,NA,NA,NA
13,Maipú,006,0051 ,2061,337,24,12,NA,NA,4,6,NA,NA,NA,NA,NA
13,Maipú,006,0051 ,2062,337,40,0,NA,NA,8,5,NA,NA,NA,NA,NA
13,Maipú,006,0051 ,2063,337,26,10,NA,NA,7,9,NA,NA,NA,NA,NA
13,Maipú,006,0051 ,2064,337,35,0,NA,NA,7,7,NA,NA,NA,NA,NA
13,Maipú,006,0051 ,2065,337,0,0,NA,NA,2,1,NA,NA,NA,NA,NA
13,Maipú,006,0051 ,2066,337,0,0,NA,NA,3,4,NA,NA,NA,NA,NA
13,Maipú,006,0051 ,2067,337,0,0,NA,NA,8,7,NA,NA,NA,NA,NA
13,Maipú,006,0051 ,2068,337,171,0,NA,NA,4,20,NA,NA,NA,NA,NA
13,Maipú,006,0051 ,2069,337,14,18,NA,NA,7,8,NA,NA,NA,NA,NA
13,Maipú,006,0051 ,2070,337,6,11,NA,NA,6,6,NA,NA,NA,NA,NA
13,Maipú,006,0051 ,2071,337,30,0,NA,NA,2,11,NA,NA,NA,NA,NA
13,Maipú,006,0051 ,2072,337,0,18,NA,NA,12,12,NA,NA,NA,NA,NA
13,Maipú,006,0052 ,2073,247,10,4,NA,NA,1,4,NA,NA,NA,NA,NA
13,Maipú,006,0052 ,2074,247,16,8,NA,NA,5,8,NA,NA,NA,NA,NA
13,Maipú,006,0053 ,2075,331,8,15,NA,NA,2,9,NA,NA,NA,NA,NA
13,Maipú,006,0053 ,2076,331,17,0,NA,NA,7,4,NA,NA,NA,NA,NA
13,Maipú,006,0053 ,2077,331,15,9,NA,NA,5,0,NA,NA,NA,NA,NA
13,Maipú,006,0053 ,2078,331,0,8,NA,NA,0,6,NA,NA,NA,NA,NA
13,Maipú,006,0053 ,2079,331,3,18,NA,NA,2,6,NA,NA,NA,NA,NA
13,Maipú,006,0053 ,2080,331,19,0,NA,NA,6,3,NA,NA,NA,NA,NA
13,Maipú,006,0053 ,2081,331,11,18,NA,NA,4,5,NA,NA,NA,NA,NA
13,Maipú,006,0053 ,2082,331,11,0,NA,NA,5,2,NA,NA,NA,NA,NA
13,Maipú,006,0053 ,2083,331,15,10,NA,NA,8,5,NA,NA,NA,NA,NA
13,Maipú,006,0053 ,2084,331,0,0,NA,NA,8,4,NA,NA,NA,NA,NA
13,Maipú,006,0053 ,2085,331,12,11,NA,NA,11,9,NA,NA,NA,NA,NA
13,Maipú,006,0053 ,2086,331,29,0,NA,NA,6,4,NA,NA,NA,NA,NA
13,Maipú,006,0053 ,2087,331,7,7,NA,NA,7,7,NA,NA,NA,NA,NA
13,Maipú,006,0053 ,2088,331,11,7,NA,NA,6,9,NA,NA,NA,NA,NA
13,Maipú,006,0053 ,2089,331,4,9,NA,NA,4,12,NA,NA,NA,NA,NA
13,Maipú,006,0053 ,2090,331,17,14,NA,NA,1,3,NA,NA,NA,NA,NA
13,Maipú,006,0053 ,2091,331,8,10,NA,NA,8,4,NA,NA,NA,NA,NA
13,Maipú,006,0053 ,2092,331,14,1,NA,NA,8,7,NA,NA,NA,NA,NA
13,Maipú,006,0053 ,2093,331,30,0,NA,NA,5,11,NA,NA,NA,NA,NA
13,Maipú,006,0053 ,2094,331,17,4,NA,NA,2,6,NA,NA,NA,NA,NA
13,Maipú,006,0053 ,2095,331,1,13,NA,NA,7,9,NA,NA,NA,NA,NA
13,Maipú,006,0053 ,2096,330,2,12,NA,NA,4,4,NA,NA,NA,NA,NA
13,Maipú,006,0053 ,2097,330,12,19,NA,NA,7,11,NA,NA,NA,NA,NA
13,Maipú,006,0053 ,2098,330,4,25,NA,NA,2,5,NA,NA,NA,NA,NA
13,Maipú,006,0053 ,2099,330,26,2,NA,NA,4,6,NA,NA,NA,NA,NA
13,Maipú,006,0053 ,2100,330,10,10,NA,NA,10,9,NA,NA,NA,NA,NA
13,Maipú,006,0053 ,2101,330,11,6,NA,NA,11,7,NA,NA,NA,NA,NA
13,Maipú,006,0053 ,2102,330,28,0,NA,NA,6,0,NA,NA,NA,NA,NA
13,Maipú,006,0053 ,2103,330,0,0,NA,NA,2,1,NA,NA,NA,NA,NA
13,Maipú,006,0053 ,2104,330,26,5,NA,NA,6,4,NA,NA,NA,NA,NA
13,Maipú,006,0053 ,2105,330,13,16,NA,NA,6,0,NA,NA,NA,NA,NA
13,Maipú,006,0054 ,2106,331,20,6,NA,NA,7,2,NA,NA,NA,NA,NA
13,Maipú,006,0054 ,2107,331,23,10,NA,NA,4,10,NA,NA,NA,NA,NA
13,Maipú,006,0054 ,2108,331,23,0,NA,NA,3,5,NA,NA,NA,NA,NA
13,Maipú,006,0054 ,2109,331,39,0,NA,NA,4,11,NA,NA,NA,NA,NA
13,Maipú,006,0054 ,2110,331,19,14,NA,NA,4,6,NA,NA,NA,NA,NA
13,Maipú,006,0054 ,2111,331,0,0,NA,NA,11,6,NA,NA,NA,NA,NA
13,Maipú,006,0054 ,2112,331,0,0,NA,NA,7,7,NA,NA,NA,NA,NA
13,Maipú,006,0054 ,2113,331,8,18,NA,NA,5,7,NA,NA,NA,NA,NA
13,Maipú,006,0054 ,2114,331,0,9,NA,NA,4,3,NA,NA,NA,NA,NA
13,Maipú,006,0054 ,2115,331,18,14,NA,NA,3,6,NA,NA,NA,NA,NA
13,Maipú,006,0054 ,2116,331,28,0,NA,NA,6,7,NA,NA,NA,NA,NA
13,Maipú,006,0054 ,2117,331,18,1,NA,NA,5,7,NA,NA,NA,NA,NA
13,Maipú,006,0054 ,2118,331,2,12,NA,NA,6,0,NA,NA,NA,NA,NA
13,Maipú,006,0054 ,2119,331,1,25,NA,NA,5,1,NA,NA,NA,NA,NA
13,Maipú,006,0054 ,2120,331,6,17,NA,NA,11,8,NA,NA,NA,NA,NA
13,Maipú,006,0054 ,2121,331,14,12,NA,NA,3,7,NA,NA,NA,NA,NA
13,Maipú,006,0054 ,2122,331,2,20,NA,NA,6,11,NA,NA,NA,NA,NA
13,Maipú,006,0054 ,2123,331,22,1,NA,NA,9,6,NA,NA,NA,NA,NA
13,Maipú,006,0054 ,2124,331,0,5,NA,NA,6,5,NA,NA,NA,NA,NA
13,Maipú,006,0054 ,2125,331,15,12,NA,NA,0,5,NA,NA,NA,NA,NA
13,Maipú,006,0054 ,2126,331,13,5,NA,NA,7,1,NA,NA,NA,NA,NA
13,Maipú,006,0054 ,2127,331,2,10,NA,NA,13,7,NA,NA,NA,NA,NA
13,Maipú,006,0054 ,2128,330,22,0,NA,NA,1,4,NA,NA,NA,NA,NA
13,Maipú,006,0054 ,2129,330,25,0,NA,NA,5,10,NA,NA,NA,NA,NA
13,Maipú,006,0054 ,2130,330,12,5,NA,NA,3,8,NA,NA,NA,NA,NA
13,Maipú,006,0054 ,2131,330,15,10,NA,NA,2,10,NA,NA,NA,NA,NA
13,Maipú,006,0054 ,2132,330,8,15,NA,NA,3,3,NA,NA,NA,NA,NA
13,Maipú,006,0054 ,2133,330,15,1,NA,NA,4,5,NA,NA,NA,NA,NA
13,Maipú,006,0054 ,2134,330,13,11,NA,NA,7,6,NA,NA,NA,NA,NA
13,Maipú,006,0054 ,2135,330,0,6,NA,NA,2,10,NA,NA,NA,NA,NA
13,Maipú,006,0054A,2136,316,3,3,NA,NA,1,8,NA,NA,NA,NA,NA
13,Maipú,006,0054A,2137,316,33,15,NA,NA,4,3,NA,NA,NA,NA,NA
13,Maipú,006,0054A,2138,316,17,9,NA,NA,3,3,NA,NA,NA,NA,NA
13,Maipú,006,0054A,2139,316,39,3,NA,NA,2,0,NA,NA,NA,NA,NA
13,Maipú,006,0054A,2140,316,14,1,NA,NA,0,6,NA,NA,NA,NA,NA
13,Maipú,006,0054A,2141,315,25,0,NA,NA,5,2,NA,NA,NA,NA,NA
13,Maipú,006,0054A,2142,315,0,0,NA,NA,5,3,NA,NA,NA,NA,NA
13,Maipú,006,0054A,2143,315,9,9,NA,NA,2,2,NA,NA,NA,NA,NA
13,Maipú,006,0054A,2144,315,0,9,NA,NA,5,5,NA,NA,NA,NA,NA
13,Maipú,006,0054A,2145,315,4,0,NA,NA,3,0,NA,NA,NA,NA,NA
13,Maipú,006,0054A,2146,315,3,8,NA,NA,2,4,NA,NA,NA,NA,NA
13,Maipú,006,0054A,2147,315,0,0,NA,NA,0,0,NA,NA,NA,NA,NA
13,Maipú,006,0054A,2148,315,19,8,NA,NA,5,5,NA,NA,NA,NA,NA
13,Maipú,006,0055 ,2149,185,0,0,NA,NA,3,1,NA,NA,NA,NA,NA
13,Maipú,006,0055 ,2150,185,0,0,NA,NA,3,1,NA,NA,NA,NA,NA
13,Maipú,006,0056 ,2151,276,2,5,NA,NA,4,3,NA,NA,NA,NA,NA
13,Maipú,006,0056 ,2152,276,2,0,NA,NA,7,3,NA,NA,NA,NA,NA
13,Maipú,006,0056 ,2153,275,19,0,NA,NA,4,6,NA,NA,NA,NA,NA
13,Maipú,006,0056 ,2154,275,16,0,NA,NA,2,4,NA,NA,NA,NA,NA
13,Maipú,006,0056 ,2155,275,7,10,NA,NA,4,9,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2156,340,0,0,NA,NA,7,22,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2157,340,2,6,NA,NA,9,6,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2158,340,11,8,NA,NA,6,17,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2159,340,17,7,NA,NA,9,13,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2160,340,9,7,NA,NA,4,17,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2161,340,17,8,NA,NA,7,19,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2162,340,22,5,NA,NA,15,15,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2163,340,11,1,NA,NA,10,15,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2164,340,3,3,NA,NA,6,14,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2165,340,7,11,NA,NA,9,20,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2166,340,14,4,NA,NA,8,20,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2167,340,0,4,NA,NA,13,19,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2168,340,0,0,NA,NA,11,17,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2169,340,2,12,NA,NA,5,14,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2170,340,1,8,NA,NA,8,11,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2171,340,2,0,NA,NA,9,21,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2172,340,0,0,NA,NA,11,23,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2173,340,0,0,NA,NA,10,18,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2174,340,0,4,NA,NA,11,31,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2175,340,13,4,NA,NA,11,24,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2176,340,8,9,NA,NA,12,19,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2177,340,12,11,NA,NA,4,20,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2178,340,2,7,NA,NA,10,12,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2179,340,10,8,NA,NA,5,16,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2180,340,13,5,NA,NA,7,21,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2181,340,10,7,NA,NA,8,17,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2182,340,0,6,NA,NA,12,0,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2183,340,9,11,NA,NA,7,15,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2184,340,0,2,NA,NA,4,29,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2185,340,5,10,NA,NA,2,19,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2186,340,0,0,NA,NA,7,12,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2187,340,2,4,NA,NA,6,18,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2188,340,0,0,NA,NA,4,19,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2189,340,0,0,NA,NA,7,9,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2190,340,21,6,NA,NA,6,11,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2191,339,0,4,NA,NA,9,0,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2192,339,12,6,NA,NA,11,9,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2193,339,0,0,NA,NA,2,16,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2194,339,2,8,NA,NA,6,10,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2195,339,0,0,NA,NA,7,20,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2196,339,15,11,NA,NA,4,14,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2197,339,0,0,NA,NA,5,1,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2198,339,16,9,NA,NA,10,13,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2199,339,5,7,NA,NA,9,16,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2200,339,2,3,NA,NA,12,11,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2201,339,18,16,NA,NA,9,19,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2202,339,1,22,NA,NA,9,13,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2203,339,4,3,NA,NA,8,13,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2204,339,7,15,NA,NA,11,12,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2205,339,14,12,NA,NA,6,17,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2206,339,0,0,NA,NA,9,15,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2207,339,3,8,NA,NA,6,8,NA,NA,NA,NA,NA
13,Luján,007,0057 ,2208,339,2,2,NA,NA,9,19,NA,NA,NA,NA,NA
13,Luján,007,0058 ,2209,331,0,0,NA,NA,10,5,NA,NA,NA,NA,NA
13,Luján,007,0058 ,2210,331,3,8,NA,NA,11,4,NA,NA,NA,NA,NA
13,Luján,007,0058 ,2211,331,0,0,NA,NA,11,4,NA,NA,NA,NA,NA
13,Luján,007,0058 ,2212,331,0,0,NA,NA,11,14,NA,NA,NA,NA,NA
13,Luján,007,0058 ,2213,331,0,0,NA,NA,0,0,NA,NA,NA,NA,NA
13,Luján,007,0058 ,2214,331,9,0,NA,NA,5,11,NA,NA,NA,NA,NA
13,Luján,007,0058 ,2215,331,4,28,NA,NA,10,0,NA,NA,NA,NA,NA
13,Luján,007,0058 ,2216,331,0,7,NA,NA,19,18,NA,NA,NA,NA,NA
13,Luján,007,0058 ,2217,331,0,0,NA,NA,7,7,NA,NA,NA,NA,NA
